imgid,filepath,filename,caption,sentid
54868,train2014,COCO_train2014_000000135332.jpg,a kitchen with a fancy dining table and chairs ,529611
54868,train2014,COCO_train2014_000000135332.jpg,A kitchen light that is above a table.,531105
54868,train2014,COCO_train2014_000000135332.jpg,A small glass dining room table and kitchen. ,531210
54868,train2014,COCO_train2014_000000135332.jpg,A wooden table with four chairs around it.,533847
54868,train2014,COCO_train2014_000000135332.jpg,"A clean kitchen and dining room have an open floor plan and neutral, warm tones.",534855
79400,train2014,COCO_train2014_000000156120.jpg,A store filled with wooden shelves topped with stuffed animals.,152160
79400,train2014,COCO_train2014_000000156120.jpg,A store has several shelves of teddy bears.,199890
79400,train2014,COCO_train2014_000000156120.jpg,Multiple shelves of teddy bears of various colors and sizes.,209949
79400,train2014,COCO_train2014_000000156120.jpg,shelves on a wall full of teddy bears ,213762
79400,train2014,COCO_train2014_000000156120.jpg,Book shelves filled with books and teddy bears.,224667
42859,train2014,COCO_train2014_000000567372.jpg,A public transit train on the tracks at a train yard.,658637
42859,train2014,COCO_train2014_000000567372.jpg,a train that is on a train track,660602
42859,train2014,COCO_train2014_000000567372.jpg,A train is on the tracks in front of a building that sits on a hill.,661472
42859,train2014,COCO_train2014_000000567372.jpg,The train is parked on the railroad tracks in the train yard.,661811
42859,train2014,COCO_train2014_000000567372.jpg,Trains run beneath the buildings high on the hill.,663323
20350,val2014,COCO_val2014_000000566277.jpg,"Two baseball players standing on a field, during a game.",805380
20350,val2014,COCO_val2014_000000566277.jpg,Two baseball players standing on the grass next to each other.,805500
20350,val2014,COCO_val2014_000000566277.jpg,Two men who are wearing baseball uniforms talking to each other.,807444
20350,val2014,COCO_val2014_000000566277.jpg,Two baseball players facing away from the camera.,808743
20350,val2014,COCO_val2014_000000566277.jpg,a couple of men stand on some green brass ,811629
88223,train2014,COCO_train2014_000000467113.jpg,A woman carrying a bunch of green bananas over her head.,232708
88223,train2014,COCO_train2014_000000467113.jpg,A man is overtaken by a cluster of bananas.,259219
88223,train2014,COCO_train2014_000000467113.jpg,A person walking while holding a lot of bananas.,261502
88223,train2014,COCO_train2014_000000467113.jpg,"The man is carrying bunches of bananas. 
",266830
88223,train2014,COCO_train2014_000000467113.jpg,a person carrying a large bunch of bananas ,267793
67975,train2014,COCO_train2014_000000381253.jpg,A woman laying in a hospital bed at a hospital.,29464
67975,train2014,COCO_train2014_000000381253.jpg,A happy woman laying down on the bed at the hospital. ,31939
67975,train2014,COCO_train2014_000000381253.jpg,A woman laying on her side in a hospital bed.,31954
67975,train2014,COCO_train2014_000000381253.jpg,A woman in a hospital bed smiles and points.,34321
67975,train2014,COCO_train2014_000000381253.jpg,A woman laying in a hospital bed pushing a button on the bed.,37333
97243,train2014,COCO_train2014_000000385675.jpg,The large royal blue truck rides down the road.,142055
97243,train2014,COCO_train2014_000000385675.jpg,"A large, blue truck stands near a brown building.",143108
97243,train2014,COCO_train2014_000000385675.jpg,A large vehicle drives down the road by a building.,144977
97243,train2014,COCO_train2014_000000385675.jpg,A big blue truck driving on a street.,145040
97243,train2014,COCO_train2014_000000385675.jpg,A large blue truck drives down the road.,149783
30469,val2014,COCO_val2014_000000300375.jpg,a person laying in bed with medicine on the night stand ,160721
30469,val2014,COCO_val2014_000000300375.jpg,The man is lying in bed with a thermometer in his mouth.,161486
30469,val2014,COCO_val2014_000000300375.jpg,A man laying down in a hospital bed next to bottles of medicine.,163268
30469,val2014,COCO_val2014_000000300375.jpg,The man is laying in bed taking his temperature.,175361
30469,val2014,COCO_val2014_000000300375.jpg,"A man lays in bed with a thermometer sticking out of his mouth, and medicine on the night stand next to his bed.",177275
2292,val2014,COCO_val2014_000000574725.jpg,A giraffe trying to cross a dirt road quickly.,516174
2292,val2014,COCO_val2014_000000574725.jpg,the giraffe is a lithe and gracefully moving animal,516336
2292,val2014,COCO_val2014_000000574725.jpg,A giraffe is running and crossing a dirt road,517335
2292,val2014,COCO_val2014_000000574725.jpg,A giraffe that is crossing a dirt road.,518073
2292,val2014,COCO_val2014_000000574725.jpg,A Giraffe crossing a dirt road with a small fallen tree on the side of it.,519216
71817,train2014,COCO_train2014_000000017696.jpg,A person on skis is doing jumps off a snow ramp.,747939
71817,train2014,COCO_train2014_000000017696.jpg,Six skiers go up the ramp single tile and turn as they come off of it.,748721
71817,train2014,COCO_train2014_000000017696.jpg,A group of skiers jumping off of a ski jump.,752509
71817,train2014,COCO_train2014_000000017696.jpg,A group of people ski jumping off a snow ramp.,755691
71817,train2014,COCO_train2014_000000017696.jpg,multiple shots of a person jumping over a snowy hill,761143
99297,train2014,COCO_train2014_000000239400.jpg,A person in a boat on the shore of a beach while another person stands outside it.,416342
99297,train2014,COCO_train2014_000000239400.jpg,A couple stand with their motorboat that is beached.,417620
99297,train2014,COCO_train2014_000000239400.jpg,Man and woman cleaning a small white boat on the beach.,419984
99297,train2014,COCO_train2014_000000239400.jpg,Man and woman with small water craft at beach.,420146
99297,train2014,COCO_train2014_000000239400.jpg,A couple are standing near a boat in the shallow part of the ocean.,420554
63728,train2014,COCO_train2014_000000560787.jpg,Four children at the goal line playing soccer.,44958
63728,train2014,COCO_train2014_000000560787.jpg,This is an image of four young boys playing soccer.,47211
63728,train2014,COCO_train2014_000000560787.jpg,A group of boys playing soccer on a field.,48072
63728,train2014,COCO_train2014_000000560787.jpg,A group of young boys playing a game of soccer.,50412
63728,train2014,COCO_train2014_000000560787.jpg,Several young boys are playing a soccer game.,53769
84595,train2014,COCO_train2014_000000412516.jpg,A white bath tub with soaps and a candle sitting on top of it.,730049
84595,train2014,COCO_train2014_000000412516.jpg,a nice black back splash a plant  some body oils and a black Kleenex box,735683
84595,train2014,COCO_train2014_000000412516.jpg,A clean bathtub with bathing accessories is displayed.,738896
84595,train2014,COCO_train2014_000000412516.jpg,"A box of kleenex, a candle, and some bottled creams are next to a bathtub.",825024
84595,train2014,COCO_train2014_000000412516.jpg,A tissue holder sits next to small bottles on the edge of a bathtub. ,827983
76664,train2014,COCO_train2014_000000397365.jpg,A cow is grazing by a group of boats on the grass.,134743
76664,train2014,COCO_train2014_000000397365.jpg,a close up of a small cow standing near many small boats,139837
76664,train2014,COCO_train2014_000000397365.jpg,A cow grazing the grass standing next to a pile of boats.,147421
76664,train2014,COCO_train2014_000000397365.jpg,A cow grazing in front of overturned boats,147757
76664,train2014,COCO_train2014_000000397365.jpg,A cow grazing in front of colorful Hawaiian canoes.,150868
50822,train2014,COCO_train2014_000000173751.jpg,A white toilet sitting inside of a bathroom.,493430
50822,train2014,COCO_train2014_000000173751.jpg,A bathroom door opened to a toilet with toilet paper.,495464
50822,train2014,COCO_train2014_000000173751.jpg,A very small bathroom has a toilet in it.,495893
50822,train2014,COCO_train2014_000000173751.jpg,There is a toilet on a platform with tissue behind it.,496472
50822,train2014,COCO_train2014_000000173751.jpg,a bathroom with a toilet and wooden cabinets ,498785
95058,train2014,COCO_train2014_000000484327.jpg,People on the sidewalk near a no left turn sign on a post,512591
95058,train2014,COCO_train2014_000000484327.jpg,A crowded city street with lots of pedestrian traffic.,574811
95058,train2014,COCO_train2014_000000484327.jpg,a vintage photo of some people walking on a side walk ,577673
95058,train2014,COCO_train2014_000000484327.jpg,a bunch of people are walking around a busy city street,583658
95058,train2014,COCO_train2014_000000484327.jpg,Black and white image of people on the sidewalk of a busy street.,589064
56813,train2014,COCO_train2014_000000155029.jpg,Girls wearing skimpy outfits stand in the street while a man sits on the curb in a blue shirt.,468738
56813,train2014,COCO_train2014_000000155029.jpg,A strange man takes pictures of the belly dancers with his cell phone.,468939
56813,train2014,COCO_train2014_000000155029.jpg,Some women in the street wearing skimpy clothing.,469653
56813,train2014,COCO_train2014_000000155029.jpg,A man taking a picture of some women with his cell phone. ,470145
56813,train2014,COCO_train2014_000000155029.jpg,A group of beautiful woman walking down a street in bathing suits.,471441
60941,train2014,COCO_train2014_000000150370.jpg,A large clock mounted to a wooden box.,709818
60941,train2014,COCO_train2014_000000150370.jpg,A coin bank that is built to look like a clock tower.,714561
60941,train2014,COCO_train2014_000000150370.jpg,a wooden clock with some metal parts on top of a table,715503
60941,train2014,COCO_train2014_000000150370.jpg,this looks like a clock that charges money,722409
60941,train2014,COCO_train2014_000000150370.jpg,a big clock that is on some kind of table,722970
119794,train2014,COCO_train2014_000000237262.jpg,A green forestry truck parked on top of a dirty hillside.,222294
119794,train2014,COCO_train2014_000000237262.jpg,A utility vehicle is parked on the side of a dirt road.,241305
119794,train2014,COCO_train2014_000000237262.jpg,Official off-road vehicle parked on rough road in dry terrain.,243789
119794,train2014,COCO_train2014_000000237262.jpg,"A camouflaged ranger vehicle in an arid, hilly area",246528
119794,train2014,COCO_train2014_000000237262.jpg,A deserted camouflage bronco with police lights can be seen on a dirt road.  ,247461
96196,train2014,COCO_train2014_000000296417.jpg,"A picture of a very old man with the name "" Scott "" written under it.",681932
96196,train2014,COCO_train2014_000000296417.jpg,an old photo of an old man named Scott,682013
96196,train2014,COCO_train2014_000000296417.jpg,An old picture of an old man ,683573
96196,train2014,COCO_train2014_000000296417.jpg,this is an old photo of a man from new jersey,683822
96196,train2014,COCO_train2014_000000296417.jpg,An old picutre of an older man wearing a coat and tie.,688082
42891,train2014,COCO_train2014_000000184654.jpg,A red and yellow train traveling along side a forest.,446750
42891,train2014,COCO_train2014_000000184654.jpg,A train with a yellow engine is traveling down the tracks. ,449354
42891,train2014,COCO_train2014_000000184654.jpg,A fairly long train going down the train track.,453092
42891,train2014,COCO_train2014_000000184654.jpg,A yellow train is pulling other orange cars.,454754
42891,train2014,COCO_train2014_000000184654.jpg,a yellow and orange train that is parked on a track,819394
26719,val2014,COCO_val2014_000000022793.jpg,A public bathroom with a bunch of urinals.,3043
26719,val2014,COCO_val2014_000000022793.jpg,A picture of a woman hangs on the wall above the urinals.,4852
26719,val2014,COCO_val2014_000000022793.jpg,A men's restroom with a poster of a woman over the urinals.,7096
26719,val2014,COCO_val2014_000000022793.jpg,White tiled bathroom with line of tiles and Asian female poster on the wall,8881
26719,val2014,COCO_val2014_000000022793.jpg,A mens restroom is lined up with urinals.,10951
83479,train2014,COCO_train2014_000000141965.jpg,A baby and a stuffed bear on a bed.,290610
83479,train2014,COCO_train2014_000000141965.jpg,A baby laying next to a teddy bear on a blanket.,291684
83479,train2014,COCO_train2014_000000141965.jpg,A newborn baby laying on a blanket with a teddy bear next to it.,295971
83479,train2014,COCO_train2014_000000141965.jpg,A baby laying next to a teddy bear.,297390
83479,train2014,COCO_train2014_000000141965.jpg,The newborn baby is laying down in the crib next to the teddy bear. ,301410
100548,train2014,COCO_train2014_000000467612.jpg,A man flying through the air while riding skis.,508145
100548,train2014,COCO_train2014_000000467612.jpg,A snowboarder goes airborne in front of a forest.,511400
100548,train2014,COCO_train2014_000000467612.jpg,A person jumping over a snowy cliff on a snowboard. ,511838
100548,train2014,COCO_train2014_000000467612.jpg,A snowboarder in mid air after a jump ,550130
100548,train2014,COCO_train2014_000000467612.jpg,A person in the air on a snowboard above snow with trees behind.,556484
2160,val2014,COCO_val2014_000000042276.jpg,A toilet sitting in a room surrounded by personal items.,548069
2160,val2014,COCO_val2014_000000042276.jpg,A bathroom with ski equipment laid out on the floor.,552299
2160,val2014,COCO_val2014_000000042276.jpg,"A bathroom with a toilet, a plant, a stand and several footwear on the floor. ",553835
2160,val2014,COCO_val2014_000000042276.jpg,The bathroom is a mess with sports gear. ,557771
2160,val2014,COCO_val2014_000000042276.jpg,a bathroom with a toilet and a lot of ski boots,562520
70025,train2014,COCO_train2014_000000554217.jpg,A double clock display near a computer keyboard.,747378
70025,train2014,COCO_train2014_000000554217.jpg,this is a pen and keyboard on a desk,748002
70025,train2014,COCO_train2014_000000554217.jpg,A marker that is sitting in front of a keyboard.,749255
70025,train2014,COCO_train2014_000000554217.jpg,The keyboard underneath the monitors has two clocks behind it. ,752584
70025,train2014,COCO_train2014_000000554217.jpg,"A desk with paperwork, clocks and a keyboard.",752938
107200,train2014,COCO_train2014_000000319990.jpg,A plane sitting on the tarmac with a tower in the background,116755
107200,train2014,COCO_train2014_000000319990.jpg,Large white airliner parked on an airport runway. ,122209
107200,train2014,COCO_train2014_000000319990.jpg,an airplane sitting on a runway close to a tower,132082
107200,train2014,COCO_train2014_000000319990.jpg,An airplane wing fills the corner of a photo of another airplane parked at a runway.,136522
107200,train2014,COCO_train2014_000000319990.jpg,An Airfrance jet in front of the control tower on a runway.,140368
13701,val2014,COCO_val2014_000000289995.jpg,Farmers market with people looking at fruits and vegetables,71993
13701,val2014,COCO_val2014_000000289995.jpg,An outdoor market with fruit and vegetables. ,72812
13701,val2014,COCO_val2014_000000289995.jpg,An outdoor market has red umbrellas over the food.,78713
13701,val2014,COCO_val2014_000000289995.jpg,A market full of assorted fruit and People.,80939
13701,val2014,COCO_val2014_000000289995.jpg,People shopping at farmers market with fruit under red umbrellas,81587
54030,train2014,COCO_train2014_000000281888.jpg,A crowd of people in a metropolitan area at dusk.,3088
54030,train2014,COCO_train2014_000000281888.jpg,Pedestrians stroll through a neon lighted street at dusk.,3346
54030,train2014,COCO_train2014_000000281888.jpg,"A lot of taking a stroll down town
",5644
54030,train2014,COCO_train2014_000000281888.jpg,People are walking through a street festival at dusk.,9994
54030,train2014,COCO_train2014_000000281888.jpg,A group of people who are walking down a city street.,824825
106865,train2014,COCO_train2014_000000114705.jpg,Several children practice their tennis skills on a court.,769501
106865,train2014,COCO_train2014_000000114705.jpg,some people are on a tennis court playing tennis,772504
106865,train2014,COCO_train2014_000000114705.jpg,Several youth with tennis rackets on a outdoor tennis court.,773875
106865,train2014,COCO_train2014_000000114705.jpg,Seven people practicing tennis on a clay tennis court.,775021
106865,train2014,COCO_train2014_000000114705.jpg,Young children practice tennis together as a large group. ,776041
7947,val2014,COCO_val2014_000000280079.jpg,A man holding a red surfboard at a beach looking at the water.,56992
7947,val2014,COCO_val2014_000000280079.jpg,A man carrying a surfboard is entering the ocean.,57826
7947,val2014,COCO_val2014_000000280079.jpg,A man carries a red surf board to the water.,58498
7947,val2014,COCO_val2014_000000280079.jpg,A man carrying a surfboard out to sea.,58954
7947,val2014,COCO_val2014_000000280079.jpg,A man carrying a surf board with water and mountain background.,59518
81346,train2014,COCO_train2014_000000147226.jpg,A crowd of people standing on a beach flying a kite.,151210
81346,train2014,COCO_train2014_000000147226.jpg,A man on the beach flying a kite.,193090
81346,train2014,COCO_train2014_000000147226.jpg,A man flying a kite on the beach with trees in the background.,197344
81346,train2014,COCO_train2014_000000147226.jpg,people standing on a sandy surface wit ha kite in the sky,217867
81346,train2014,COCO_train2014_000000147226.jpg,A group of people walking on the beach.,220435
46816,train2014,COCO_train2014_000000062815.jpg,A bus driving down a street in a city with very tall buildings.,487840
46816,train2014,COCO_train2014_000000062815.jpg,A bus that is sitting in the street with its lights on.,487936
46816,train2014,COCO_train2014_000000062815.jpg,A bus driving through traffic in a city with skyscrapers.,488431
46816,train2014,COCO_train2014_000000062815.jpg,a public transit bus on a city street,488848
46816,train2014,COCO_train2014_000000062815.jpg,The bus drives through the city on a busy street.,819335
23400,val2014,COCO_val2014_000000294541.jpg,Kite boarder at the beach during low tide.,748988
23400,val2014,COCO_val2014_000000294541.jpg,A man that is standing on a board in the sand.,749762
23400,val2014,COCO_val2014_000000294541.jpg,The man is kite surfing on a skateboard on the beach. ,749786
23400,val2014,COCO_val2014_000000294541.jpg,A man riding a kite board down a sandy beach.,753013
23400,val2014,COCO_val2014_000000294541.jpg,A man attempts to kite sail on a beach near the ocean.,756873
41475,train2014,COCO_train2014_000000301890.jpg,Two girls each holding stuffed animals and smiling,129918
41475,train2014,COCO_train2014_000000301890.jpg,an image of two girls holding stuffed animals,163290
41475,train2014,COCO_train2014_000000301890.jpg,TWO CHILDREN ARE SMILING WITH STUFF ANIMALS ,174690
41475,train2014,COCO_train2014_000000301890.jpg,The two young girls are holding stuffed animals.,175233
41475,train2014,COCO_train2014_000000301890.jpg,Two girls holding and stuffed dog and teddy bear and smiling.,176214
109899,train2014,COCO_train2014_000000150858.jpg,A man standing on a tennis court hitting a tennis ball.,214681
109899,train2014,COCO_train2014_000000150858.jpg,A tennis player juggles to hold on to the racket.,226198
109899,train2014,COCO_train2014_000000150858.jpg,People playing tennis on multiple courts with spectators watching.,229867
109899,train2014,COCO_train2014_000000150858.jpg,A tennis player is swinging a racket at a ball.,233002
109899,train2014,COCO_train2014_000000150858.jpg,"A person playing tennis on a hard surface court, with a chain link fence separating the two courts.",233986
73155,train2014,COCO_train2014_000000308047.jpg,A pen and paper are next to a computer.,621960
73155,train2014,COCO_train2014_000000308047.jpg,A pen sitting on top of a piece of paper on a clip board.,623604
73155,train2014,COCO_train2014_000000308047.jpg,Pen and paper on desktop with computer equipment.,624192
73155,train2014,COCO_train2014_000000308047.jpg,Pen laying on a piece of paper on a clip board near computers.,626694
73155,train2014,COCO_train2014_000000308047.jpg,A written page atop a computer work station.,633663
56167,train2014,COCO_train2014_000000497863.jpg,A steam train going over bridge in the country.,599796
56167,train2014,COCO_train2014_000000497863.jpg,A train crossing a train bridge in an old time picture.,603033
56167,train2014,COCO_train2014_000000497863.jpg,A train going across a bridge in the country ,605454
56167,train2014,COCO_train2014_000000497863.jpg,A steam locomotive runs on tracks on a bridge.,605814
56167,train2014,COCO_train2014_000000497863.jpg,A old looking picture of a train going over the bridge.,606708
89972,train2014,COCO_train2014_000000508836.jpg,A green steam train coming down the tracks.,111816
89972,train2014,COCO_train2014_000000508836.jpg,A green locomotive with smoke coming from its stack,119883
89972,train2014,COCO_train2014_000000508836.jpg,A close-up of the engine of a green train.,121902
89972,train2014,COCO_train2014_000000508836.jpg,a train in between a hill and some trees,128391
89972,train2014,COCO_train2014_000000508836.jpg,The front of an old steam engine train seen through grass,129894
47733,train2014,COCO_train2014_000000412780.jpg,A bathroom with a whit sink and brown toilet lid.,621422
47733,train2014,COCO_train2014_000000412780.jpg,A bathroom sink and toilet shine in the sunlight.,624047
47733,train2014,COCO_train2014_000000412780.jpg,"a bathroom view of a sink, and toilet on a tiled floor",625484
47733,train2014,COCO_train2014_000000412780.jpg,A bathroom with dual sinks and a toilet with a wooden lid.,628148
47733,train2014,COCO_train2014_000000412780.jpg,Vintage style bathroom with toilet and double sink. ,634688
98265,train2014,COCO_train2014_000000231851.jpg,There is a seagull standing on a brick pole next to the ocean and a light house,145705
98265,train2014,COCO_train2014_000000231851.jpg,A lone seagull sits on a post with a light house in the background. ,150562
98265,train2014,COCO_train2014_000000231851.jpg,Seagull sitting on a post near a lighthouse on the water.,151711
98265,train2014,COCO_train2014_000000231851.jpg,A bird that is sitting by some water.,152203
98265,train2014,COCO_train2014_000000231851.jpg,A seagull is standing on a post with a view of a lighthouse.,152629
57082,train2014,COCO_train2014_000000435902.jpg,A group of giraffe standing next to each other on a dry grass field.,223810
57082,train2014,COCO_train2014_000000435902.jpg,The giraffes are grazing on the grasslands. ,238885
57082,train2014,COCO_train2014_000000435902.jpg,A small heard of giraffes are walking through the terrain.,243103
57082,train2014,COCO_train2014_000000435902.jpg,A young giraffe in a vast grassy field with larger giraffes in the distance.,247354
57082,train2014,COCO_train2014_000000435902.jpg,Several giraffe walking on a tall grassy field.,253132
87369,train2014,COCO_train2014_000000256706.jpg,A remote control and a bright t.v. screen. ,453301
87369,train2014,COCO_train2014_000000256706.jpg,A glowing television screen and a keyboard in the dark.,453493
87369,train2014,COCO_train2014_000000256706.jpg,A TV in a living room in front of a remote control.,462346
87369,train2014,COCO_train2014_000000256706.jpg,there is a dark photo of a television that is on,466021
87369,train2014,COCO_train2014_000000256706.jpg,A dimly lit remote control and image on screen ,466681
93067,train2014,COCO_train2014_000000345283.jpg,A roadside view of land with grass and trash strewn about,68525
93067,train2014,COCO_train2014_000000345283.jpg,A grassy lot for sale on the side of a highway.,68951
93067,train2014,COCO_train2014_000000345283.jpg,A field along the freeway is littered with trash.,72692
93067,train2014,COCO_train2014_000000345283.jpg,An overgrown lot strewn with trash near a highway interchange.,73319
93067,train2014,COCO_train2014_000000345283.jpg,Litter scattered about in an open field near a highway.,77840
121906,train2014,COCO_train2014_000000493991.jpg,An orange and a bottle of cough syrup.,198326
121906,train2014,COCO_train2014_000000493991.jpg,Cough syrup sitting next to two oranges and a white basket.,199358
121906,train2014,COCO_train2014_000000493991.jpg,An orange is sitting next to a bottle of cough syrup. ,206909
121906,train2014,COCO_train2014_000000493991.jpg,A bottle of cough syrup beside an orange.,207881
121906,train2014,COCO_train2014_000000493991.jpg,We are looking at the label on a bottle of cough syrup.,210257
91406,train2014,COCO_train2014_000000330597.jpg,a plate with some vegetables and a sandwich on top of it ,687816
91406,train2014,COCO_train2014_000000330597.jpg,A plate holds a sandwich and pieces of lettuce. ,692781
91406,train2014,COCO_train2014_000000330597.jpg,A sandwich sitting on a plate next to a glass of wine.,693912
91406,train2014,COCO_train2014_000000330597.jpg,a white plate a sandwich and a glass of wine,694488
91406,train2014,COCO_train2014_000000330597.jpg,Group of pastries sitting on top of a white plate on table. ,694653
22977,val2014,COCO_val2014_000000515247.jpg,A man sitting on the back of an elephant sitting on the ground reaching for the man with its trunk.,344270
22977,val2014,COCO_val2014_000000515247.jpg,A young man who is sitting on top of very large elephant.,348707
22977,val2014,COCO_val2014_000000515247.jpg,A large gray elephant laying on top of the ground.,351455
22977,val2014,COCO_val2014_000000515247.jpg,A man is sitting on a squatting elephant.,352076
22977,val2014,COCO_val2014_000000515247.jpg,The man is sitting on top of the elephant.,352946
103798,train2014,COCO_train2014_000000118169.jpg,A pair of women playing a game with remote controllers.,485935
103798,train2014,COCO_train2014_000000118169.jpg,A couple of women standing next to each other holding game controllers.,487960
103798,train2014,COCO_train2014_000000118169.jpg,Two women try out some kind of a corded device.,495508
103798,train2014,COCO_train2014_000000118169.jpg,Two women and holding wii remotes and playing the wii inside.,498421
103798,train2014,COCO_train2014_000000118169.jpg,Two women playing on a Wii in a room ,499636
50672,train2014,COCO_train2014_000000501618.jpg,Two woman are standing side by side looking at the phones.,633856
50672,train2014,COCO_train2014_000000501618.jpg,Two women wearing scarves stare at their cell phones inside a building.,634999
50672,train2014,COCO_train2014_000000501618.jpg,Two young women standing beside each other use their cell phones.,635758
50672,train2014,COCO_train2014_000000501618.jpg,Two women standing next to each other on their cell phones.,641137
50672,train2014,COCO_train2014_000000501618.jpg,Two women each looking at their cell phone.,642640
60859,train2014,COCO_train2014_000000183276.jpg,A retro restaurant sign combines southwestern style with a roman numeral clock.,156160
60859,train2014,COCO_train2014_000000183276.jpg,The front of a building with a clock and a sign for a cafe.,156811
60859,train2014,COCO_train2014_000000183276.jpg,The clock has been built above a restaurant sign.,158467
60859,train2014,COCO_train2014_000000183276.jpg,There is a restaurant called South Street City Oven and Grill.,159865
60859,train2014,COCO_train2014_000000183276.jpg,The outside of the South Street City Oven and Grill along with its clock. ,160546
108106,train2014,COCO_train2014_000000337321.jpg,A wooden table topped with a white appliance.,307175
108106,train2014,COCO_train2014_000000337321.jpg,A kitchen area with water pitchers and a sink.,308204
108106,train2014,COCO_train2014_000000337321.jpg,A restaurant kitchen with stainless countertops and florescence lighting.,309191
108106,train2014,COCO_train2014_000000337321.jpg,Two small appliances are plugged in the industrial kitchen.,309605
108106,train2014,COCO_train2014_000000337321.jpg,A pass through window in a room with long counters.,310688
64319,train2014,COCO_train2014_000000447711.jpg,A white female sheep feeding her offspring in a grassy field.,176273
64319,train2014,COCO_train2014_000000447711.jpg,A mother sheep feeding her baby sheep on a grass covered field.,178892
64319,train2014,COCO_train2014_000000447711.jpg,A lamp who is nursing from its mother in a field,179543
64319,train2014,COCO_train2014_000000447711.jpg,"A mother sheep, standing in the grass, nursing her baby.",181631
64319,train2014,COCO_train2014_000000447711.jpg,A newborn baby sheep nurses from it's mother.,185066
118646,train2014,COCO_train2014_000000356738.jpg,A small bird sitting on a branch in a tree covered with a light snow.,394602
118646,train2014,COCO_train2014_000000356738.jpg,A colorful bird is sitting among the tree branches.,394680
118646,train2014,COCO_train2014_000000356738.jpg,a plump bird stands on a tree branch,399747
118646,train2014,COCO_train2014_000000356738.jpg,A bird that is sitting on a tree limb.,400917
118646,train2014,COCO_train2014_000000356738.jpg,An orange and black finch in a tree. ,401079
95306,train2014,COCO_train2014_000000398952.jpg,Two horses that are eating grass by the dirt.,117908
95306,train2014,COCO_train2014_000000398952.jpg,Two brown horses inside of a steel fenced corral.,120383
95306,train2014,COCO_train2014_000000398952.jpg,A black horse standing next to a brown horse.,133784
95306,train2014,COCO_train2014_000000398952.jpg,Two horses with one grazing through the fence.,134021
95306,train2014,COCO_train2014_000000398952.jpg,A horse has stretched its head through the fence to reach the grass.,139718
14000,val2014,COCO_val2014_000000505242.jpg,A snowboarder with goggles stands still on the slope.,41195
14000,val2014,COCO_val2014_000000505242.jpg,A man standing on a snow board in the snow.,43313
14000,val2014,COCO_val2014_000000505242.jpg,A snow boarded stops to pose for a picture.,43364
14000,val2014,COCO_val2014_000000505242.jpg,A snowboarder waits on the top of a mountain.,44027
14000,val2014,COCO_val2014_000000505242.jpg,A man stands on a snowboard on a snowy cliff in front of rocks.,44816
273,val2014,COCO_val2014_000000075083.jpg,a close up of street signs with buildings in the background,417677
273,val2014,COCO_val2014_000000075083.jpg,A Pole with a bunch of different street signs ,419006
273,val2014,COCO_val2014_000000075083.jpg,A street sign for Broadway has several other signs on it.,420506
273,val2014,COCO_val2014_000000075083.jpg,A street sign marking the corner of Broadway and Broome. ,421811
273,val2014,COCO_val2014_000000075083.jpg,A traffic light with lots of street signs mounted to it.,423227
87933,train2014,COCO_train2014_000000030864.jpg,A train pulling into an empty train station,807700
87933,train2014,COCO_train2014_000000030864.jpg,A train driving down the tracks next to a platform.,808600
87933,train2014,COCO_train2014_000000030864.jpg,a train on a track near a platform,814897
87933,train2014,COCO_train2014_000000030864.jpg,A modern mass transit train pulling into the station.,815041
87933,train2014,COCO_train2014_000000030864.jpg,"A yellow, blue and red train at the train station.",815367
33545,val2014,COCO_val2014_000000289415.jpg,this is a pizza that is sliced up in pieces,696417
33545,val2014,COCO_val2014_000000289415.jpg,a variety of partially eaten pizzas are sitting on several plates.,700284
33545,val2014,COCO_val2014_000000289415.jpg,A counter topped with plates of pizza covered in cheese.,701835
33545,val2014,COCO_val2014_000000289415.jpg,A pizza buffet with many pizza varieties of pizza on plates. ,702456
33545,val2014,COCO_val2014_000000289415.jpg,Large assortment of baked pizzas on counter ready for consumption.,709494
101565,train2014,COCO_train2014_000000128015.jpg,Stuff bunny sitting on desk beside carrot and open book. ,813731
101565,train2014,COCO_train2014_000000128015.jpg,a little rabbit that is sitting on a table next to a carror,814106
101565,train2014,COCO_train2014_000000128015.jpg,there is a stuffed bunny sitting next to a carrot,815833
101565,train2014,COCO_train2014_000000128015.jpg,A stuffed rabbit sitting on a desk in front of a book next to a carrot.,817347
101565,train2014,COCO_train2014_000000128015.jpg,A plush toy rabbit sitting beside a carrot.,817598
53831,train2014,COCO_train2014_000000288052.jpg,A guy and a girl sit smiling in a train as it travels.,164432
53831,train2014,COCO_train2014_000000288052.jpg,A couple sitting on seats on a train.,165725
53831,train2014,COCO_train2014_000000288052.jpg,Two people on a train posing for a picture.,170597
53831,train2014,COCO_train2014_000000288052.jpg,A man with sunglasses on his head and a woman next to him sitting on a train next to each other.,179792
53831,train2014,COCO_train2014_000000288052.jpg,A happy couple drinking Starbucks on a train,186551
27895,val2014,COCO_val2014_000000440036.jpg,A large flock of birds flying over the ocean.,552921
27895,val2014,COCO_val2014_000000440036.jpg,A fishing boat docked on the shore being swarmed by seagulls. ,558132
27895,val2014,COCO_val2014_000000440036.jpg,A flock of seagulls flying around a boat on the beach.,558555
27895,val2014,COCO_val2014_000000440036.jpg,a flock of birds fly over the sea in front of a barge,567576
