imgid,filename,caption,sentid
1737,149167610.jpg,A man holds a wooden dowel smoking a cigarette in a messy kitchen possibly drunk.,8687
1737,149167610.jpg,"A man standing in a kitchen, holding a rolling pin and smoking a cigarette.",8688
1737,149167610.jpg,A man in a green shirt is smoking.,8689
9543,2929272606.jpg,A little girl with a blue shirt is standing by a man wearing sunglasses on the beach.,47715
9543,2929272606.jpg,A young girl is looking at a body of water while an older male kneels behind her.,47716
9543,2929272606.jpg,A little girl in a blue shirt is pointing at the water on the beach.,47717
9543,2929272606.jpg,A young girl is standing on the shore and pointing to the ocean.,47718
9543,2929272606.jpg,A young girl is pointing at water on a beach.,47719
20742,4620455202.jpg,"A woman wearing a headscarf is pouring liquid from one cup into another, in front of a scenic backdrop.",103710
20742,4620455202.jpg,A woman in a high mountain range is pouring drink from one cup to another.,103711
20742,4620455202.jpg,A woman pouring a cup of coffee in the wild.,103712
20742,4620455202.jpg,A woman is pouring coffee in the mountains.,103713
20742,4620455202.jpg,A woman is pouring a drink on a hilltop.,103714
7917,2715173880.jpg,A young woman in a white dress and sandals sits on the steps with a large red handbag beside her.,39585
7917,2715173880.jpg,A woman with closed eyes wearing a white dress and black sandals puts rests her face in her hand.,39586
7917,2715173880.jpg,A lady in a white dress with a red purse is sitting on steps talking on a cellphone.,39587
7917,2715173880.jpg,A young lady talking on her cellphone while sitting on steps.,39588
7917,2715173880.jpg,A girl in a white dress and red bag talking on the phone.,39589
23926,4877121562.jpg,An elder man wearing black shorts and no shirt on a beach is holding a bottle that's in a brown bag while lifting his other hand toward a blue towel that is in front of a shirtless man standing next to the man wearing black shorts.,119630
23926,4877121562.jpg,Two men are shirtless on the beach on a beautiful day.,119631
23926,4877121562.jpg,Several individuals are gathered on the beach.,119632
23926,4877121562.jpg,Two shirtless men walking on a crowded beach.,119633
23926,4877121562.jpg,Two fat white males are standing at the beach,119634
30695,86800579.jpg,A brown-haired man is sitting in front of a sewing machine looking down.,153475
30695,86800579.jpg,A man is sitting beside a bunch of material while sewing.,153476
30695,86800579.jpg,A man sits at a sewing machine surrounded by items.,153477
30695,86800579.jpg,Man sewing with a machine surrounded by garments.,153478
30695,86800579.jpg,A man sews in a garment factory.,153479
3739,2173061319.jpg,"A small child in an orange, white and black coat coming down a snowy hill on an innertube.",18695
3739,2173061319.jpg,"A boy snow tubing on a green, blue, and yellow colored tube.",18696
3739,2173061319.jpg,A small child racing down a snowy hill on an innertube,18697
3739,2173061319.jpg,A child laughs while tubing down the snowy mountain.,18698
3739,2173061319.jpg,A boy slides down a snowy hill in an innertube.,18699
26449,5523249598.jpg,"A man wearing yellow overalls, a hat, and a life jacket, stands in a small boat full of equipment.",132245
26449,5523249598.jpg,A Fisherman is standing on a boat waiting for a fish to grab his hook.,132246
26449,5523249598.jpg,A man is going fishing on his boat called 'Melanie'.,132247
26449,5523249598.jpg,A sailor stands in his small sailboat.,132248
26449,5523249598.jpg,A man is alone in a boat in the water.,132249
18306,4254952442.jpg,Many people are walking on the brick walkway between the buildings.,91530
18306,4254952442.jpg,Many people are walking down a street surrounded by old buildings.,91531
18306,4254952442.jpg,Crowd of people walking down on old town street lined with shops.,91532
18306,4254952442.jpg,Various people walking down a street with multiple buildings.,91533
18306,4254952442.jpg,People walking down a street with tall buildings.,91534
4783,2316985974.jpg,"Two men and one female in white tank top and black sweatpants, walk along a busy intersection.",23915
4783,2316985974.jpg,"Three people, the one in the center has a bag, are crossing a busy street.",23916
4783,2316985974.jpg,Two men and a woman are walking towards the street with a white plastic bag.,23917
4783,2316985974.jpg,"Two guys, one is carrying a bag, and one girl are walking down the street.",23918
4783,2316985974.jpg,"Three people crossing a street, one is carrying a shopping bag.",23919
29941,7757245162.jpg,"A member of the purple football team is being tackled by a member of the black team, who is diving at the former's waist, as his teammate looks on.",149705
29941,7757245162.jpg,"A man in a black uniform, covered in mud, tugs on the purple uniform of another rugby player.",149706
29941,7757245162.jpg,One man is tackled by one opponent while trying to touch base.,149707
29941,7757245162.jpg,A defender attempts a tackle in rugby.,149708
29941,7757245162.jpg,A rugby player about to get tackled.,149709
9292,2896668718.jpg,One football player wearing an orange jersey and one wearing a white jersey are set at the starting line.,46460
9292,2896668718.jpg,"Two football players, one in an orange jersey and one in a white jersey, play on the field.",46461
9292,2896668718.jpg,Two football players are getting ready to tackle each other,46462
9292,2896668718.jpg,Two college football players about to face off.,46463
9292,2896668718.jpg,Two rival football players head to head.,46464
8559,2800990525.jpg,A man with sunglasses on his head is standing by signs for the Wharf and ferry terminal.,42795
8559,2800990525.jpg,A man with sunglasses on his head poses for a picture near the wharf.,42796
8559,2800990525.jpg,A man is walking in the street with sunglasses on top of his head.,42797
8559,2800990525.jpg,A man stands next to signs for the wharfs.,42798
8559,2800990525.jpg,A man poses outside of some buildings.,42799
28913,7013217.jpg,Two guys seem to be discussing something in front of a building that looks to have a rather eastern facade.,144565
28913,7013217.jpg,Two men dressed in dark clothing sitting and conversing with each other.,144566
28913,7013217.jpg,Man in spotted shirts chats with another man outside at night.,144567
28913,7013217.jpg,Two men abroad enjoy talking about their differences.,144568
28913,7013217.jpg,Two men chatting in the evening.,144569
7357,2641794279.jpg,A person in white clothes and a yellow safety vest is riding a bike along a road.,36785
7357,2641794279.jpg,A safety patrol officer rides his bike across a crosswalk.,36786
7357,2641794279.jpg,A person wearing a hard hat rides a bicycle on the street.,36787
7357,2641794279.jpg,This boy is cycling to market to get vegetables.,36788
7357,2641794279.jpg,A Man riding his bike to work.,36789
30864,94987177.jpg,"While a lone guitarist plays in the background, a man wearing a white hat, shorts and hiking boots sits with his water bottle at a small table.",154320
30864,94987177.jpg,A man with a white hat is sitting at a table listening to a man sing and play the guitar.,154321
30864,94987177.jpg,A man sings and plays guitar while another man sits at a table with a bottle of water.,154322
30864,94987177.jpg,A musician playing acoustic while other in the area listen.,154323
30864,94987177.jpg,Man singing and playing guitar for a small audience.,154324
2141,166507476.jpg,The two reptiles are standing on their back legs near deep water.,10705
2141,166507476.jpg,Two oriental lizards are fighting for dominance in a small pond,10706
2141,166507476.jpg,The iguanas wrestled along the rocky water bank.,10707
2141,166507476.jpg,Two lizards fight in the water.,10708
2141,166507476.jpg,Two lizards fighting.,10709
14800,3565840872.jpg,Two SouthEast Asian women wearing a purple and a green hijab stand beside their carts while a yellow uniformed worker rings them up at the register.,74000
14800,3565840872.jpg,Two women in a mixture of Islamic and American garb bring large boxes on a cart through a checkout line.,74001
14800,3565840872.jpg,"Two women, who are both wearing head coverings, are at the check out stand in a store.",74002
14800,3565840872.jpg,Two women with their heads wrapped in cloth are checking out at the store.,74003
14800,3565840872.jpg,Two Islamic women are making purchases at a large warehouse.,74004
25131,4979134930.jpg,"A middle-aged man bicycles through the streets of a city, his basket filled with newspapers.",125655
25131,4979134930.jpg,A man riding his bike with newspapers in the basket.,125656
25131,4979134930.jpg,A man in a hat and brown shirt rides a bike.,125657
25131,4979134930.jpg,A man in a khaki shirt riding on a bicycle.,125658
25131,4979134930.jpg,A man selling newspapers on a bicycle.,125659
26624,5631556013.jpg,"Skinny dark complected boy, jumping into a vast of water with his nose held so water doesn't rush in.",133120
26624,5631556013.jpg,Boy wearing rust colored shorts in mid leap into water while holding his nose.,133121
26624,5631556013.jpg,A young man wearing only shorts is jumping from the pier into the water.,133122
26624,5631556013.jpg,One young boy holding his breath and jumping in the lake on a warm day.,133123
26624,5631556013.jpg,A young boy is holding his breath while he jumps into water.,133124
1135,135444196.jpg,An African American in a red top and white and brown skirt crosses a street while a man in a blue shirt runs on it.,5675
1135,135444196.jpg,A woman wearing a pink white and orange dress with braids in her hair walking down a busy street.,5676
1135,135444196.jpg,"A dark-skinned woman, wearing a pink top and brown and white skirt, is crossing the street.",5677
1135,135444196.jpg,"A woman walking in a street with a young boy in front of her, and a running man behind her.",5678
1135,135444196.jpg,Woman in red white and brown dress walking down a busy street.,5679
2014,1595227547.jpg,A young boy of trying to fix his blue bike while an adult looks on.,10070
2014,1595227547.jpg,A boy and a man work on an upturned bicycle's front wheel.,10071
2014,1595227547.jpg,A boy is fixing the wheel of his bike.,10072
2014,1595227547.jpg,Two persons repairing their bicycle.,10073
2014,1595227547.jpg,A man and a boy fix a blue bicycle.,10074
12672,3320209694.jpg,A man with a purple hat and bandaged hand climbs a wall of rock,63360
12672,3320209694.jpg,A man in a purple had climbs a rocky wall with his hands.,63361
12672,3320209694.jpg,A young man in a purple snow cap is rock climbing.,63362
12672,3320209694.jpg,A man with a purple hat is climbing a rock.,63363
12672,3320209694.jpg,This young man is rock climbing,63364
12601,3311724634.jpg,"A woman is holding a toy snake, she is on stage with a guy speaking through a microphone, and a man in clown makeup holding a guitar.",63005
12601,3311724634.jpg,A well dressed man in front of a microphone is attacked by a dragon pinata and a lady.,63006
12601,3311724634.jpg,A man speaks into a microphone while a surprised woman holds a stuffed snake.,63007
12601,3311724634.jpg,A group of performers sing and play under the spotlight.,63008
12601,3311724634.jpg,A group of people perform using a fake snake.,63009
6019,2471525587.jpg,A man is in an enclosed outdoor swimming area and diving off the edge into a pool of clear blue water.,30095
6019,2471525587.jpg,A man wearing a swimsuit dives into a pool surrounded by a screen.,30096
6019,2471525587.jpg,A male is diving into a swimming pool in a natural setting.,30097
6019,2471525587.jpg,"A man, diving into the pool, is wearing a swimsuit.",30098
6019,2471525587.jpg,A boy in a swimming suit is diving into a pool.,30099
8719,2826647354.jpg,The little boy in the red shirt looks at the smaller boy in an orange shirt while riding bikes.,43595
8719,2826647354.jpg,A small child on riding toy and a larger child on a small bicycle with training wheels.,43596
8719,2826647354.jpg,Two young boys ride small bikes on the road of a neighborhood.,43597
8719,2826647354.jpg,Two children ride their bikes on the asphalt street.,43598
8719,2826647354.jpg,Two little boys riding their bikes in the street.,43599
23587,4851757244.jpg,"Street scene features buildings, a restaurant with a yellow awning decked with six flags and a produce shop with a green and white striped awning.",117935
23587,4851757244.jpg,A man in a foreign country stands in front of a fruit stand.,117936
23587,4851757244.jpg,A few people are in front of a vegetable stand in a city.,117937
23587,4851757244.jpg,A market and sitting area is lit in the early night.,117938
23587,4851757244.jpg,A man stands in front of a well lit fruit stand.,117939
838,128396110.jpg,A couple enjoy a beautiful day bicycling on a bike trail wearing bicycling safety helmets and gloves.,4190
838,128396110.jpg,A man wearing a black helmet and a girl wearing a pink helmet are cycling together.,4191
838,128396110.jpg,Two cyclist a man and a woman enjoy a leisurely bike ride on the cobblestone path.,4192
838,128396110.jpg,"A couple, wearing helmets and backpacks, ride their bikes down a brick road.",4193
838,128396110.jpg,A man and a woman ride bikes next to each other on a road made of bricks.,4194
2923,2030781555.jpg,People are sitting on step along the water and fishing.,14615
2923,2030781555.jpg,Some people are fishing off the wall beside the ocean.,14616
2923,2030781555.jpg,The fishemen enjoy the warm day.,14617
2923,2030781555.jpg,People fishing off of a boardwalk,14618
2923,2030781555.jpg,People fishing off a pier.,14619
4056,2220185725.jpg,Two dogs are running in the water while a man watches from the dock.,20280
4056,2220185725.jpg,Two dogs wade through shallow water while a man watches from a dock.,20281
4056,2220185725.jpg,Man on a pier looks at two dogs standing in shallow water.,20282
4056,2220185725.jpg,Two dogs in water as a man looks on from a dock.,20283
4056,2220185725.jpg,A man watching two dogs in the water.,20284
2391,1793982293.jpg,Two older men and a young woman sit on a bench with a triangle and two half spheres making up the top of the bench.,11955
2391,1793982293.jpg,Two old men sit next to a young Asian woman in strange looking chairs.,11956
2391,1793982293.jpg,People sitting down and waiting at a subway or train terminal.,11957
2391,1793982293.jpg,Two older men and an Asian woman sitting in chairs.,11958
2391,1793982293.jpg,People sitting on a public bench.,11959
904,1298295313.jpg,A blond boy wearing a blue life vest and camo shorts jumps off a diveboard into a blue lake.,4520
904,1298295313.jpg,A boy is holding his nose and jumping off a diving board backwards into a lake.,4521
904,1298295313.jpg,A boy in a blue life jacket jumps off a board into the lake.,4522
904,1298295313.jpg,A boy in a blue life jacket jumps into the water.,4523
904,1298295313.jpg,A boy diving backward off a pier in a large lake.,4524
1458,1427822472.jpg,A man in a suit and dirty dress-shoes is lying on the street on pieces of cardboard with his eyes closed.,7290
1458,1427822472.jpg,A man is sleeping outside on cardboard next to a water bottle.,7291
1458,1427822472.jpg,A man is passed out on the concrete with a bottle of water.,7292
1458,1427822472.jpg,"A man is sleeping on the sidewalk, on top of a box.",7293
1458,1427822472.jpg,A man is sleeping on the ground.,7294
25569,5135670352.jpg,"A very fair-skinned girl wearing a red and black plaid shirt, blue jeans and boots attempts leans backwards so far that her long blond-hair touches the ground.",127845
25569,5135670352.jpg,A young female with long blond-hair appears to be levitating as she bends over backward in front of trees with red leaves.,127846
25569,5135670352.jpg,"A girl in a red plaid shirt, jeans, and boots arching her back in her backyard.",127847
25569,5135670352.jpg,A little girl with long hair floating in a colorful forrest.,127848
25569,5135670352.jpg,A girl doing back flips on grass.,127849
758,1257692349.jpg,"A varied crowd mills about (or rough-houses) on a public street, with lots of bicycles on display.",3790
758,1257692349.jpg,"A crowd of people are in a city square, seemingly oblivious to a human sculpture in their midst.",3791
758,1257692349.jpg,A group of onlookers glance at a person doing a strange trick on her head.,3792
758,1257692349.jpg,Group of people gathered out on the streets near a display of bicycles.,3793
758,1257692349.jpg,A large crown walks by three friends climbing on top of each other.,3794
13055,3360994630.jpg,A black and white bird getting ready to land on the water.,65275
13055,3360994630.jpg,White bird with red eyes gets ready for a landing.,65276
13055,3360994630.jpg,A long legged white bird is landing in the water.,65277
13055,3360994630.jpg,A large bird flaps its wings above the water.,65278
13055,3360994630.jpg,Bird hovers above water.,65279
8932,2853407781.jpg,A man in a brown jacket and beige cap is drinking from a Styrofoam cup.,44660
8932,2853407781.jpg,A man wearing a coat is leaned against wall drinking from a white cup.,44661
8932,2853407781.jpg,A man in a jacket and cap is crouching down and drinking from a cup.,44662
8932,2853407781.jpg,A man is crouched down next to a building sipping a drink.,44663
8932,2853407781.jpg,A man in a leather jacket drinking coffee.,44664
4482,2279906281.jpg,A soccer player with no shirt standing in the middle of the field.,22410
4482,2279906281.jpg,A shirtless man is being filmed in the middle of a soccer field.,22411
4482,2279906281.jpg,A team player takes time out to communicate with the media.,22412
4482,2279906281.jpg,The man has his white shirt off on a green field.,22413
4482,2279906281.jpg,A soccer player removes his shirt.,22414
28518,686941225.jpg,A woman in a black jacket with yellow on the back talking to a man with a black jacket and cameras hanging down from his shoulders and neck.,142590
28518,686941225.jpg,A man carrying camera equipment is talking over a gate to a woman.,142591
28518,686941225.jpg,A photographer is having a conversation with a woman.,142592
28518,686941225.jpg,Woman talking to a photographer dressed in black.,142593
28518,686941225.jpg,A photographer is talking to a woman.,142594
5500,241346971.jpg,"The guy in the blue and white jersey is running, and the guy in the red and white jersey is falling.",27500
5500,241346971.jpg,"The two players, on opposite teams, are in the middle of a football game, while others watch.",27501
5500,241346971.jpg,A Sooners football player moves quickly on the field as another player runs.,27502
5500,241346971.jpg,A football player in blue and one in red play in a game.,27503
5500,241346971.jpg,Two men play football.,27504
25754,522214663.jpg,A young girl in a blue t-shirt is standing between two people dressed in costumes and smiling.,128770
25754,522214663.jpg,A little girl at Disney World getting her picture taken with lilo and stitch.,128771
25754,522214663.jpg,A smiling young girl in a blue shirt is posing with an amusement park mascot.,128772
25754,522214663.jpg,A little girl standing with someone in a costume.,128773
25754,522214663.jpg,A plush cartoon mascot posing with a young girl.,128774
6441,2528547068.jpg,A red race car travels down a road marked with red and white striped ribbons.,32205
6441,2528547068.jpg,A race car drives through a dirt-covered racetrack.,32206
6441,2528547068.jpg,A red rally car taking a slippery turn in a race.,32207
6441,2528547068.jpg,A red car emitting smoke while on a paved track.,32208
6441,2528547068.jpg,A red race car pulls off the track smoking.,32209
18332,426065353.jpg,"Three men in dress shirts in a bar, with a woman lying on the bar and a female bartender in the background.",91660
18332,426065353.jpg,Three young men are taking a picture of two girls at a bar with a camera-phone.,91661
18332,426065353.jpg,A guy is talking to his friend taking a picture of a girl taking shots.,91662
18332,426065353.jpg,A couple guys taking body shots off of a girl,91663
18332,426065353.jpg,A woman lies on a bar surrounded by people.,91664
24241,4906594388.jpg,"An elderly man with a long white beard, wearing a blue sweater and blue jeans, pushes a red cart filled with cardboard and plastic bags, through a city neighborhood.",121205
24241,4906594388.jpg,A man with a large white beard is pushing a cart full of trash bags and cardboard down a sidewalk.,121206
24241,4906594388.jpg,An old man with a white beard pushes a cart full of bags and boxes along a sidewalk.,121207
24241,4906594388.jpg,This guy is pushing a cart full of things.,121208
24241,4906594388.jpg,Man pushing his cart with personal items.,121209
68,101859883.jpg,A woman with a red jacket and headscarf looks out over a scenic view of a bay through a set of pay binoculars on a viewing deck.,340
68,101859883.jpg,A woman inside a building is wearing a headscarf and looking out of a window through a mounted telescope.,341
68,101859883.jpg,Woman in red windbreaker looking though a rooftop binoculars at the city below.,342
68,101859883.jpg,A woman in a headscarf uses a telescope to look out over the city and bay.,343
68,101859883.jpg,A Woman is looking through a telescope while wearing a red coat.,344
13489,3415809168.jpg,"Two black and white dogs walking on dirt, one of which has a ball in its mouth.",67445
13489,3415809168.jpg,A dog runs with another dog in the background holding a ball in its mouth.,67446
13489,3415809168.jpg,A dog is running while another dog behind it carries a tennis ball.,67447
13489,3415809168.jpg,"Two dogs are running in the dirt, one with a ball in its mouth.",67448
13489,3415809168.jpg,Two black and white dogs running in a field.,67449
20663,4612286887.jpg,"A young woman wearing a long black skirt and a black halter top, fans herself while sitting next to a tree.",103315
20663,4612286887.jpg,A blond woman in a black dress sits and fans herself with a large golden colored fan.,103316
20663,4612286887.jpg,A pretty girl in a crinkly black skirt fans herself with a gold folding fan.,103317
20663,4612286887.jpg,An eccentric blond woman enjoys solitude in the park.,103318
20663,4612286887.jpg,Woman sitting in the shade with a fabric fan.,103319
1540,1446933195.jpg,A puppy is gnawing on a plant branch in an uncut grassy area with wood and a barrel nearby.,7700
1540,1446933195.jpg,A young brown puppy pulls a leafy branch in his teeth in a backyard.,7701
1540,1446933195.jpg,A brown puppy chewing on a tree branch.,7702
1540,1446933195.jpg,A puppy dog is playing with a branch.,7703
1540,1446933195.jpg,A black puppy is biting a tree limb.,7704
27838,632251903.jpg,"One boy in orange shorts standing on a rock cliff over water, while the other boy in black shorts jumps off into the water.",139190
27838,632251903.jpg,A man in a blue swimsuit jumps from a cliff into the water while another man watches.,139191
27838,632251903.jpg,"Two males on a rock over water, one in midair jumping into the water.",139192
27838,632251903.jpg,Two males on a cliff edge and one is jumping into the water,139193
27838,632251903.jpg,A man jumping off of rocks into a pool of water.,139194
8662,2817414272.jpg,A man in a tuxedo and a woman in a white dress holding a bouquet are standing outdoors.,43310
8662,2817414272.jpg,The lady has a gorgeous white dress paired with a beautiful white high-heeled shoes.,43311
8662,2817414272.jpg,A brown-haired woman in a white backless dress holds flowers.,43312
8662,2817414272.jpg,A bride is receiving her vail from a black man.,43313
8662,2817414272.jpg,Woman in white dress with flowers.,43314
5303,2387154171.jpg,A man and woman excited to see each other are in an embrace against a light post standing in a busy street way with many people and decorative businesses.,26515
5303,2387154171.jpg,"A man and a woman standing on the street, the woman is hugging the man while the man is yawning.",26516
5303,2387154171.jpg,A man and a woman embrace outside while the man yawns.,26517
5303,2387154171.jpg,A woman hugs a man outside while he is yawning.,26518
5303,2387154171.jpg,A woman hugging a yawning man.,26519
1294,1394368714.jpg,A man holding the leash of a pug bends down to look in a bin at an outdoor rummage sale.,6470
1294,1394368714.jpg,A person holding a small dog on a leash is bending over and looking through items.,6471
1294,1394368714.jpg,A man with a pug dog bends over to pick something off the sidewalk.,6472
1294,1394368714.jpg,A dog waits as his owner rummages through a collection of stuff.,6473
1294,1394368714.jpg,A man with a pug on a leash bending down to examine merchandise.,6474
152,1051290485.jpg,"Two separate women, one wearing a white top and black pants, the other wearing all black and a pair of pink flip-flops, kneel on a gray brick sidewalk path in front of green and red bushes.",760
152,1051290485.jpg,"Two women squatting on the sidewalk looking at plants, one in black shirt, shorts and pink sandals, the other in a white shirt, black shorts talking on a cellphone.",761
152,1051290485.jpg,A little girl is looking at some plants while another is on the phone in the background.,762
152,1051290485.jpg,Two girls crouch in front of some bushes and talk on their phones.,763
152,1051290485.jpg,Two girls crouch in front of a garden of small shrubbery.,764
12036,3241627311.jpg,A bright lamp illuminates three men wearing yellow vests and helmets and working on a machine.,60180
12036,3241627311.jpg,Three construction workers getting work done at night.,60181
12036,3241627311.jpg,Construction workers are using a machine at night.,60182
12036,3241627311.jpg,Three men paving road and using lights.,60183
12036,3241627311.jpg,Construction workers working at night.,60184
21563,4690256836.jpg,A man wearing white shorts and a black tank top next to a man with red shorts and a black shirt walking on the sidewalk.,107815
21563,4690256836.jpg,"Two men, one with several tattoos on his shoulder and upper arm, walk on a sidewalk covered in gum.",107816
21563,4690256836.jpg,Two black men walking down the gratified sidewalk.,107817
21563,4690256836.jpg,Two men in shorts walk down a speckled sidewalk.,107818
21563,4690256836.jpg,Two people talking walk down the sidewalk.,107819
21995,4725006515.jpg,Two people are shopping in a supermarket with international flags above their heads.,109975
21995,4725006515.jpg,A man in a collared shirt and a woman in a dress shopping in a supermarket.,109976
21995,4725006515.jpg,A person dressed in a black jacket holding a white bag.,109977
21995,4725006515.jpg,A couple is shopping at an indoor market.,109978
21995,4725006515.jpg,Asian people standing in a marketplace.,109979
26028,5340490372.jpg,A little girl is jumping from bed to bed while a little boy is watching and another little girl has her back to the camera.,130140
26028,5340490372.jpg,"Two children are jumping on a bed, the little girl is in black pants and is in the middle of her jump.",130141
26028,5340490372.jpg,A young child is jumping from one bed to another while 2 other children are playing.,130142
26028,5340490372.jpg,Numerous young children are enjoying their time by jumping on the beds!,130143
26028,5340490372.jpg,Two boys and a girl ecstatically jump around two mattresses.,130144
26211,5410472318.jpg,A man navigates a plow being pulled through a field by two cows with mountains and shrubbery in the background.,131055
26211,5410472318.jpg,Hardworking farmer and oxen plowing his fields on a hot summer day.,131056
26211,5410472318.jpg,A peasant farmer plowing his field with the aid of two oxen.,131057
26211,5410472318.jpg,A farmer drives on two cattle to plow a field for his work.,131058
26211,5410472318.jpg,A man in all white is plowing the fields with two ox.,131059
3978,2209766109.jpg,A lady with long hair and a hat walks down a sloping sidewalk paved with stone.,19890
3978,2209766109.jpg,A woman in a gray suit and wearing a hat is walking by a stone wall.,19891
3978,2209766109.jpg,"A woman in a gray jacket and skirt, walks on a brick path.",19892
3978,2209766109.jpg,Woman in gray suit walks downhill on cobblestones.,19893
3978,2209766109.jpg,A woman walking down a cobblestone path.,19894
9998,2992226950.jpg,A man on a bicycle rides down a small street as a truck drives behind him.,49990
9998,2992226950.jpg,A poor looking man in a blue shirt is riding a bicycle slowly.,49991
9998,2992226950.jpg,A green pull wagon is parked under a tree in a shaded area.,49992
9998,2992226950.jpg,"A man bicycling through a street, followed by a truck.",49993
9998,2992226950.jpg,A man riding a bicycle down the street.,49994
11791,3211437611.jpg,"A bride seated on a sofa, with her bridal party and family surrounding her.",58955
11791,3211437611.jpg,A bridal party surrounding a bride sitting on a couch.,58956
11791,3211437611.jpg,The bride's side of a wedding party.,58957
11791,3211437611.jpg,A bride is sitting on a tan couch.,58958
11791,3211437611.jpg,Old picture of wedding.,58959
17128,3952821132.jpg,"A group of people, some with white helmets and diving gear, and some in life preservers, carrying a gurney with a person on it.",85640
17128,3952821132.jpg,A group of people work on the side of a large metal structure that is very blue on a cloudy day.,85641
17128,3952821132.jpg,A crew is getting someone ready for bungee jumping.,85642
17128,3952821132.jpg,Some men in black stand on a platform talking.,85643
17128,3952821132.jpg,Paramedics are rescuing a man on a walkway.,85644
1096,1348113612.jpg,A black and white dog jumping into a pool with a lot of tennis balls in it.,5480
1096,1348113612.jpg,A dog jumps into a swimming pool to retrieve some floating tennis balls.,5481
1096,1348113612.jpg,A black dog jumps into a pool that has many yellow balls in it.,5482
1096,1348113612.jpg,A black and white dog jumping into a pool after tennis balls.,5483
1096,1348113612.jpg,A dog swims in a pool.,5484
10790,3091912922.jpg,The brown dog is running through the grass with a yellow toy in its mouth.,53950
10790,3091912922.jpg,"A dog runs holding a yellow dog toy in fall, bench in the background.",53951
10790,3091912922.jpg,A tan dog running through the grass with a toy in his mouth.,53952
10790,3091912922.jpg,The tan colored dog has a yellow toy in its mouth.,53953
10790,3091912922.jpg,A dog runs with a yellow toy in its mouth.,53954
15707,3677992640.jpg,A girl in a white tank top and bikini bottoms is playing volleyball on a sandy beach.,78535
15707,3677992640.jpg,A girl with a damn nice booty is getting a nice block in a beach volleyball game.,78536
15707,3677992640.jpg,A young woman is jumping up to hit a volleyball while playing beach volleyball.,78537
15707,3677992640.jpg,"Kicking up sand, a beach volleyball player jumps for the ball.",78538
15707,3677992640.jpg,A girl jumps while playing beach volleyball.,78539
19324,4456116509.jpg,A man in a green shirt plays a game with clowns while a man in red shirt watches.,96620
19324,4456116509.jpg,A man in a green jacket plays a clown-themed carnival game while others watch.,96621
19324,4456116509.jpg,A man in a green jacket is playing a game to win a prize.,96622
19324,4456116509.jpg,A man in a green jacket is playing a fairground game.,96623
19324,4456116509.jpg,A guy playing a game at a fair.,96624
26853,5750611277.jpg,A girl in a green shirt fishing in the ocean while standing next to a man in a blue t-shirt.,134265
26853,5750611277.jpg,A woman in a green shirt is fishing while a man in a blue shirt is looking backwards,134266
26853,5750611277.jpg,A woman in green fishes while a man wearing blue turns to face the camera.,134267
26853,5750611277.jpg,A man poses looking back while a younger girl fishes.,134268
26853,5750611277.jpg,A group of people are fishing from a boat.,134269
21206,4662964389.jpg,A man in the suit plays a guitar while sitting on a metal chair.,106030
21206,4662964389.jpg,A man in a jacket sitting at a table playing a guitar.,106031
21206,4662964389.jpg,"A man sits alone at a table, playing guitar.",106032
21206,4662964389.jpg,An old man is playing his guitar.,106033
21206,4662964389.jpg,A man playing acoustic guitar.,106034
25939,530170010.jpg,"A man wearing a black shirt, jeans, and skate shoes is jumping near a pond.",129695
25939,530170010.jpg,The red-haired man in the black turtleneck is leaping into the air.,129696
25939,530170010.jpg,A man in a black top is jumping on a sunny day.,129697
25939,530170010.jpg,A man with red-hair is jumping on a sunny day.,129698
25939,530170010.jpg,Redheaded man jumping high in the air.,129699
1629,1466307485.jpg,A man in an orange vest trying to pull a vehicle which is attached to another vehicle out of a rocky area.,8145
1629,1466307485.jpg,A man in an orange vest leans over a pickup truck.,8146
1629,1466307485.jpg,A group of people pull a jeep stuck on a rock.,8147
1629,1466307485.jpg,The white truck is stuck on the large rocks.,8148
1629,1466307485.jpg,A person in a safety vest pushing a truck.,8149
9219,2889346148.jpg,Three men dig through dirt and piping along side a house.,46095
9219,2889346148.jpg,"Renovations have begun, here the did around the house.",46096
9219,2889346148.jpg,A group of workers are doing some construction work.,46097
9219,2889346148.jpg,Three men are digging by a house.,46098
9219,2889346148.jpg,Workers dig around a house.,46099
26494,5551968198.jpg,"A man with a ball cap, white shirt, and camouflage standing in a boat cleaning fish with pelicans floating in the water watching.",132470
26494,5551968198.jpg,A man in a cap and white shirt is cutting some fish on a boat that is floating on water next to a wooden dock.,132471
26494,5551968198.jpg,"A fisherman cutting bait aboard his boat, which is moored at the dock, while pelicans swim nearby.",132472
26494,5551968198.jpg,A man is cutting food on a watercraft at the dock as six pelicans float nearby in the water.,132473
26494,5551968198.jpg,A man in a boat cleaning fish and feeding the ducks.,132474
14062,348223687.jpg,A man dressed in jeans and a black jacket walking down the street in the winter time.,70310
14062,348223687.jpg,A man wearing a black jacket walks down a sidewalk in the winter in the city.,70311
14062,348223687.jpg,A man in a jacket ins walking on the sidewalk with leafless trees.,70312
14062,348223687.jpg,A man looking to the left walking down the street.,70313
14062,348223687.jpg,A man is walking in the street.,70314
30234,801607443.jpg,One climber is sitting on the rock overlooking the ocean whilst another climber is on her way up.,151170
30234,801607443.jpg,Two people are on a rock overlooking the ocean,151171
