imgid,filename,caption,sentid
11566,3186556417.jpg,The little child in the blue cap is amidst the pigeons.,57832
11566,3186556417.jpg,A little boy is surrounded by many pigeons.,57833
11566,3186556417.jpg,A boy surrounded by pigeons,57834
30216,8000291585.jpg,Two men wearing helmets and racing gear turn a corner during a motorcycle race.,151080
30216,8000291585.jpg,"Two motorcycle racers, in full gear, are turning a tight corner on a track.",151081
30216,8000291585.jpg,"Two motorcyclists going at it in a race, going at a pretty fast speed",151082
30216,8000291585.jpg,Two racing motorcycles side by side on the road.,151083
30216,8000291585.jpg,Two motorcycle go head-to-head on the track.,151084
5629,2425532035.jpg,"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",28145
5629,2425532035.jpg,A young boy wearing crocs tries to hit yellow golf balls into a large lawn overlooking a town.,28146
5629,2425532035.jpg,A young boy in a blue golf shirt and khaki shorts is practicing his gold swing.,28147
5629,2425532035.jpg,A young boy swings a golf club with an open field in front of him.,28148
5629,2425532035.jpg,A little boy is hitting golf balls on a driving range.,28149
28073,6523865099.jpg,An Asian person standing in front of some mountains shows off their gun while wearing a bright orange jacket and a hat.,140365
28073,6523865099.jpg,"A man is standing on top of a mountain, holding an assault rifle.",140366
28073,6523865099.jpg,An Asian man in a black and orange jacket is holding a gun.,140367
28073,6523865099.jpg,A male standing in the mountains holding a gun.,140368
28073,6523865099.jpg,A guy with gun shooting it.,140369
5211,2374289148.jpg,"A woman with curly hair in a black jacket, black pants and black heeled boots walks down the street.",26055
5211,2374289148.jpg,A woman dressed in black boots and a black trench coat is walking down the middle of the street.,26056
5211,2374289148.jpg,A block haired lady wearing a long black coat and high heel boots walking in a city.,26057
5211,2374289148.jpg,A woman walks down the street dressed in a black coat and black boots.,26058
5211,2374289148.jpg,A woman is walking down a street.,26059
30450,8179137875.jpg,A teenage girls with long brown hair and glasses who is wearing three necklaces sits and looks at some smoke,152250
30450,8179137875.jpg,A brunette woman with glasses and a heavy-lidded gaze looks at the camera with smoke in the foreground.,152251
30450,8179137875.jpg,A cloud of smoke floats in front of a young woman wearing glasses and multiple necklaces.,152252
30450,8179137875.jpg,There is smoke in front of a girl with glasses and lots of necklaces.,152253
30450,8179137875.jpg,A young woman wearing glasses blowing smoke.,152254
23008,4808499283.jpg,"A tall guy wearing a fedora hat, gray button shirt, black pants and messenger bag is walking on the sidewalk as he texts.",115040
23008,4808499283.jpg,A young person in black pants and a brown fedora uses their mobile device on a city sidewalk.,115041
23008,4808499283.jpg,"Young boy wearing a hat, texting and walking down the street in the city.",115042
23008,4808499283.jpg,A man is walking on the sidewalk reading something.,115043
23008,4808499283.jpg,Pedestrian checking his cellphone.,115044
16136,373001890.jpg,A woman in a red shirt with red lipstick is about to be kissed by an older man in a purple shirt and glasses in front of a red curtain.,80680
16136,373001890.jpg,"A man with a blue shirt and a woman with a red shirt, the woman smiles.",80681
16136,373001890.jpg,A man in a blue shirt is kissing a woman in a red shirt.,80682
16136,373001890.jpg,A woman laughing as her husband has his arm around her.,80683
16136,373001890.jpg,A couple enjoys themselves in front of a red curtain.,80684
12997,3354883962.jpg,An off-white dog has his mouth open as he bounds through the fenced-in snowy area.,64985
12997,3354883962.jpg,"A white poodle is running in the snow, near a chain link fence.",64986
12997,3354883962.jpg,A white dog with a black collar runs in the snow.,64987
12997,3354883962.jpg,A white dog runs past a fence on a snowy day.,64988
12997,3354883962.jpg,A dog runs in the snow.,64989
17699,4088598675.jpg,A group of military men are waiting for instructions from a man and a woman both wearing black suits.,88495
17699,4088598675.jpg,A man and a woman in black business suits are addressing 7 military personnel.,88496
17699,4088598675.jpg,Businesswoman and man speaking together in front of awaiting army personnel.,88497
17699,4088598675.jpg,A man and woman are having a discussion while military members look on.,88498
17699,4088598675.jpg,A man and a woman are speaking near a group of seven soldiers.,88499
13374,3399618896.jpg,Two homeless men are leaning on a brick wall and holding up a cardboard sign.,66870
13374,3399618896.jpg,Two homeless men stand outside with a cardboard sign.,66871
13374,3399618896.jpg,Two young men stand holding a sign against a wall.,66872
13374,3399618896.jpg,Two homeless young men holding a cardboard sign.,66873
13374,3399618896.jpg,Two guys with one guy holding a homeless sign.,66874
18563,4318034861.jpg,"Two men, a skydiving instructor and another man are descending to the ground with a huge blue lake in the picture.",92815
18563,4318034861.jpg,Two men are skydiving over a beautiful lake and mountains.,92816
18563,4318034861.jpg,Two men are skydiving over a large blue body of water.,92817
18563,4318034861.jpg,Two people are tandem skydiving over a body of water.,92818
18563,4318034861.jpg,Two people skydiving over a body of water.,92819
17605,4062975938.jpg,"A little boy in a teal talk-top smiles at the camera from inside a building, holding on to a railing where clothes are hanging.",88025
17605,4062975938.jpg,"A young girl, of perhaps Hispanic descent, is standing in an open window surrounded by clothes and outdoor plants.",88026
17605,4062975938.jpg,Here is a picture of a foreign boy standing in front of his house and looking at the camera.,88027
17605,4062975938.jpg,"Little girl, in green blouse, smiling, at gate.",88028
17605,4062975938.jpg,Boy stands near laundry hanging out to dry.,88029
1199,136644885.jpg,A woman is crossing a rope bridge in the trees with other people waiting at one end.,5995
1199,136644885.jpg,A woman wearing a white shirt and jeans crosses a rope bridge in a wooded area.,5996
1199,136644885.jpg,Three people are crossing a rope bridge hung between pine trees.,5997
1199,136644885.jpg,A group of people walking across a rope bridge.,5998
1199,136644885.jpg,A woman is crossing a rope bridge.,5999
3196,2081141788.jpg,Three children are jumping into the air into a swimming pool at a resort.,15980
3196,2081141788.jpg,Three children jumping into a pool with a palm tree in the middle.,15981
3196,2081141788.jpg,Three children jump into a hotel pool from an artificial island.,15982
3196,2081141788.jpg,Three children are jumping into the water under a palm tree.,15983
3196,2081141788.jpg,Three children jumping into a pool.,15984
23791,4864924199.jpg,Two middle-aged white women stare at a collection of bicycles.,118955
23791,4864924199.jpg,Two women are looking at several bicycles lined up.,118956
23791,4864924199.jpg,Two women are looking at a bunch of bicycles.,118957
23791,4864924199.jpg,Two women stand near a group of bicycles.,118958
23791,4864924199.jpg,Bike are being displayed in the street.,118959
27838,632251903.jpg,"One boy in orange shorts standing on a rock cliff over water, while the other boy in black shorts jumps off into the water.",139190
27838,632251903.jpg,A man in a blue swimsuit jumps from a cliff into the water while another man watches.,139191
27838,632251903.jpg,"Two males on a rock over water, one in midair jumping into the water.",139192
27838,632251903.jpg,Two males on a cliff edge and one is jumping into the water,139193
27838,632251903.jpg,A man jumping off of rocks into a pool of water.,139194
28234,6691367427.jpg,Students standing on a snowy beach are getting dressed in seeming anticipation of jumping into the arctic water.,141170
28234,6691367427.jpg,Five people standing on a snowy bank overlooking a body of water putting on clothes.,141171
28234,6691367427.jpg,There's a group of folks with heaps of clothes on the ice next to a body of water,141172
28234,6691367427.jpg,"People changing into warmer clothes in snowy, cold weather near the water.",141173
28234,6691367427.jpg,A group of people putting on layers of clothes for the cold winter.,141174
18161,4203512618.jpg,Two boys one wearing a yellow shirt and the other wearing a white sleeveless shirt working at a workbench.,90805
18161,4203512618.jpg,Two workers prepping some form of dough used for cooking.,90806
18161,4203512618.jpg,Two young teens are making dough.,90807
18161,4203512618.jpg,Two Asian men work with dough.,90808
18161,4203512618.jpg,An asian boy working on flour.,90809
26568,56012468.jpg,"Three females, one in pink and blue, another in a multicolored skirt with blue belt, and a final in white with a red umbrella are walking.",132840
26568,56012468.jpg,"Two women and a young girl, all wearing sandals and bright clothing, walk along the side of a street.",132841
26568,56012468.jpg,"A woman with a red umbrella, a woman with a yellow necklace and a female child cross a bridge.",132842
26568,56012468.jpg,"Two adult women, one wearing an umbrella, and a little girl walking on a bridge.",132843
26568,56012468.jpg,The women are walking with a girl next to the street.,132844
21032,4647908531.jpg,"A man in a green shirt, holding a bike in front of him, looking towards an officer talking to several young men.",105160
21032,4647908531.jpg,"A security guard is talking with two snowboarders, behind him is an older man with a modified bicycle.",105161
21032,4647908531.jpg,A man in a green shirt is watching a policeman talking to tow other men with skateboards.,105162
21032,4647908531.jpg,A man in a green shirt waits while the police question some snowboarders.,105163
21032,4647908531.jpg,A man with a weird bike watches a policeman and some skateboarders.,105164
2701,1925066432.jpg,"A brown-haired woman wearing glasses, a black long-sleeved shirt and pin striped pants flipping through a book and smiling as a blond woman wearing a white sweatshirt and a white shoulder bag on her right shoulder watches smiling.",13505
2701,1925066432.jpg,A woman in black flips through pages of a book in a library as a girl in white wearing headphones smiles.,13506
2701,1925066432.jpg,Two women in library the librarian assist the other women to help in her research.,13507
2701,1925066432.jpg,Librarian in black and a library patron in white thumb through a book.,13508
2701,1925066432.jpg,A teacher is explaining answers to a student from a book.,13509
26188,540436324.jpg,A group of men are re-enacting a battle and have a woman as their prisoner.,130940
26188,540436324.jpg,A group of people are crowded together being sprayed with water.,130941
26188,540436324.jpg,Men wearing painted clothes are standing in the rain.,130942
26188,540436324.jpg,Men dressed in khaki are holding a man by the arms.,130943
26188,540436324.jpg,"People are acting the ""Passion of Christ"".",130944
14926,3582048078.jpg,A man and a boy are in the swimming pool.,74630
14926,3582048078.jpg,Man and boy are swimming in a pool.,74631
14926,3582048078.jpg,The man and child are swimming.,74632
14926,3582048078.jpg,A boy coming out of the pool.,74633
14926,3582048078.jpg,Father and son swimming.,74634
26458,5529428571.jpg,A man in yellow rain gear holding a shovel looks on as a man in a green jacket swings a pick at the ground.,132290
26458,5529428571.jpg,A man in green and brown swings a pick-axe at the ground while two people with shovels watch.,132291
26458,5529428571.jpg,A man in a green jacket using a pick to break up some ground with other people watch.,132292
26458,5529428571.jpg,A man standing in front of multiple piles of soil about shovel with others.,132293
26458,5529428571.jpg,Three people are digging into the ground.,132294
7208,2622624460.jpg,A dog makes a large splash in the water while chasing a red ball.,36040
7208,2622624460.jpg,A black dog splashing into the water to retrieve a red ball.,36041
7208,2622624460.jpg,A black dog chasing a red ball through the water.,36042
7208,2622624460.jpg,A black dog makes a huge splash for a red ball.,36043
7208,2622624460.jpg,Dog splashing in water toward a red ball.,36044
10129,3009520538.jpg,One older man in a game preserve is standing with ear protection on while a younger man not wearing ear protection holds a rifle.,50645
10129,3009520538.jpg,"A person, standing outside, in a green sweater holds a shotgun as a man wearing ear protection looking at him.",50646
10129,3009520538.jpg,"At the shooting range, a man in a green jacket practices his shooting.",50647
10129,3009520538.jpg,1 man with rifle in hand and other instructing at a shooting range,50648
10129,3009520538.jpg,Two men shoot a shotgun at a shooting range.,50649
18759,4358399798.jpg,"A teenager is holding onto a dog leash, attached to a brown dog, while also holding a sled in his other hand and a man is in the back standing next to a SUV.",93795
18759,4358399798.jpg,"A boy is walking in the snow with his dog and holding his snowboard while an older man, presumably his father, follows behind in the background.",93796
18759,4358399798.jpg,"A young man is walking through the snow with a snowboard and a dog, while another gentleman follows at a distance.",93797
18759,4358399798.jpg,"Two young men in the snow, walking a dog while holding a red long board.",93798
18759,4358399798.jpg,A small brown dog leading a teenage boy through snow-covered streets.,93799
20982,4643411517.jpg,Three women in purple dresses with red are carrying a purple banner.,104910
20982,4643411517.jpg,"A small boy in a parade, ganders at women with his jaw dropped.",104911
20982,4643411517.jpg,Three women in blue and red outfits are carrying a banner.,104912
20982,4643411517.jpg,A woman in costume is carrying a flag in a parade.,104913
20982,4643411517.jpg,People walking in costume during a street parade.,104914
14622,3547499166.jpg,Two girls dressed like waitresses dance along with a man dressed as a chef.,73110
14622,3547499166.jpg,The three people are dancing on a wood floor in kitchen clothing.,73111
14622,3547499166.jpg,Three people dance together to prepare for a show,73112
14622,3547499166.jpg,Three dancers dancing in housekeeping clothes.,73113
14622,3547499166.jpg,Two girls and a boy perform a dance.,73114
28946,7028846053.jpg,A brunette is eating noodle soup with chopsticks out of an orange bowl,144730
28946,7028846053.jpg,This is a girl in a white t-shirt eating noodles with chopsticks.,144731
28946,7028846053.jpg,A lady is in the middle of eating noodles out of an orange bowl.,144732
28946,7028846053.jpg,Young woman using chopsticks to eat Asian noodles.,144733
28946,7028846053.jpg,A woman is eating noodles with chopsticks.,144734
16893,3890054701.jpg,"Three men, dressed in casual attire, are jumping in the air above a flat artificial surface.",84465
16893,3890054701.jpg,Three young men take a jump shot with a tarp underneath them next to a stand of trees.,84466
16893,3890054701.jpg,Two guys and one girl are jumping on black cardboard in the middle of the forest.,84467
16893,3890054701.jpg,"Three people leap across a tarp, with a jungle background.",84468
16893,3890054701.jpg,Three people are jumping very high by the woods.,84469
29649,7575074972.jpg,"A man is getting his face shaved by another man, in what seems to be an office.",148245
29649,7575074972.jpg,A man pulls white bandages off the face of a man sitting in a chair.,148246
29649,7575074972.jpg,Man shaving another man's face with a straight blade razor.,148247
29649,7575074972.jpg,A man gets a shave from a bald barber in a blue tie.,148248
29649,7575074972.jpg,A barber must maintain a steady and accurate hand.,148249
27729,627594335.jpg,"With one hand on her outthrust hip and the other held high in celebration, a blond woman in her 30s, wearing a white t-shirt and feather boa, poses for the camera amongst a group of fellow partiers.",138645
27729,627594335.jpg,Blond girl with a white and black feather boa and gray t-shirt dancing in crowd of young people.,138646
27729,627594335.jpg,A blond girl wearing a black and white boa poses for the camera at a very crowded venue.,138647
27729,627594335.jpg,A girl standing in a large crowd of people holding balloons.,138648
27729,627594335.jpg,A woman with balloons is posing at a party.,138649
13593,3426933951.jpg,Several young boys playing soccer in front of a huge brown wooden door,67965
13593,3426933951.jpg,Kids play soccer in front of a marble building with giant oak doors.,67966
13593,3426933951.jpg,Some children are playing soccer in front of a large wooden door.,67967
13593,3426933951.jpg,The four children are playing with a ball outside a building.,67968
13593,3426933951.jpg,Boys outside a building.,67969
21287,4671293009.jpg,A man in a white jacket puts on a public magic show and uses a child as a volunteer as the crowd watches.,106435
21287,4671293009.jpg,People sitting on the ground watching a little boy and man doing something.,106436
21287,4671293009.jpg,Children watching a man and another child in front of them.,106437
21287,4671293009.jpg,Some kids are sitting and watching a show.,106438
21287,4671293009.jpg,Street performers doing his act for kids.,106439
20557,4601900180.jpg,A man and a young girl and boy are suspended in air during a synchronized jump.,102785
20557,4601900180.jpg,An adult male and two children of Asian descent jump in the road.,102786
20557,4601900180.jpg,A man and two small children jumping up and down.,102787
20557,4601900180.jpg,2 children jumping with an older man on a street,102788
20557,4601900180.jpg,Two children and one young man jumping.,102789
8163,2749124446.jpg,A dog with his eyes bulging out runs in front of another running dog.,40815
8163,2749124446.jpg,There are two greyhounds racing around a dirt track.,40816
8163,2749124446.jpg,A dog wearing a muzzle is racing around a corner.,40817
8163,2749124446.jpg,The two greyhounds are racing around a corner.,40818
8163,2749124446.jpg,Two horses are neck to neck at a race.,40819
29849,7703165508.jpg,"A group of bicyclists are riding down the street, while an audience looks on.",149245
29849,7703165508.jpg,Several men wearing different colors are having a bike rally.,149246
29849,7703165508.jpg,Many marathon bicyclers riding in a group down a paved road.,149247
29849,7703165508.jpg,A group of people riding a bicycle down a street.,149248
29849,7703165508.jpg,A bunch of bicycle riders getting ready to race.,149249
30317,8081605083.jpg,Two baseball players in white and blue striped uniforms hug while another player exits the field and a coach approaches them.,151585
30317,8081605083.jpg,Two men from the same baseball team hugging as other members of the team and of the press look on watching.,151586
30317,8081605083.jpg,"On a baseball diamond, two players embrace while teammates look on.",151587
30317,8081605083.jpg,Two baseball players in striped uniforms are hugging.,151588
30317,8081605083.jpg,Two baseball players hugging each other.,151589
27973,6420881115.jpg,Two soccer players race each other during a match while the crowd excitedly cheers on.,139865
27973,6420881115.jpg,Men are playing soccer on the grassy field with spectators in the background.,139866
27973,6420881115.jpg,One blue team and one white team are competing to win a sports game.,139867
27973,6420881115.jpg,Men scramble in a soccer game.,139868
27973,6420881115.jpg,Rugby players having fun.,139869
735,1250745375.jpg,A group of people attending either a concert or a party.,3675
735,1250745375.jpg,A crowd of people are gathered at some kind of event.,3676
735,1250745375.jpg,Many people are standing and are watching something.,3677
735,1250745375.jpg,A crowd is gathered at an outdoor event.,3678
735,1250745375.jpg,A large gathering of people.,3679
23039,4810804391.jpg,"One young lady with black hair in a ponytail wearing a black bracelet and a white shirt, taking pictures with a black camera that has a shoulder strap laying in very green grass.",115195
23039,4810804391.jpg,Asian girl wearing a white t-shirt takes a photo with a quality camera.,115196
23039,4810804391.jpg,A woman lying in a grassy field taking a photo with her camera.,115197
23039,4810804391.jpg,An Asian woman lays on the grass to take a photograph.,115198
23039,4810804391.jpg,An asian woman taking a picture on ground level.,115199
8,1001465944.jpg,An asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman.,40
8,1001465944.jpg,Three people are standing outside near large pipes and a metal railing.,41
8,1001465944.jpg,A young woman walks past two young people dressed in hip black outfits.,42
8,1001465944.jpg,A woman with a large purse is walking by a gate.,43
8,1001465944.jpg,Several people standing outside a building.,44
25967,531261613.jpg,A group of people are riding horses on a wooded trail.,129835
25967,531261613.jpg,A group of horseback riders travel down a dirt path.,129836
25967,531261613.jpg,Several people are riding horses on a wooded trail.,129837
25967,531261613.jpg,Group of horse riders travel through the woods.,129838
25967,531261613.jpg,Horseback riders file down a wooded path.,129839
6382,2521983429.jpg,A person is walking their brown dog over large rocks near the ocean.,31910
6382,2521983429.jpg,Man and dog standing on rocks next to water,31911
6382,2521983429.jpg,A dog and his owner at a rocky beach.,31912
6382,2521983429.jpg,A man and a dog on rocks on a beach.,31913
6382,2521983429.jpg,A man and dog on a rocky seashore.,31914
10582,3065589373.jpg,Two men wearing red caps are cooking and serving grilled food on a boat.,52910
10582,3065589373.jpg,Men in red hats and black and yellow vests cooking fish.,52911
10582,3065589373.jpg,People are getting food from a food stand by the water.,52912
10582,3065589373.jpg,Men in red hats aboard a ship are preparing food.,52913
10582,3065589373.jpg,Vendors are selling grilled fish by the seashore.,52914
17767,4100783560.jpg,A player in white uniform is jumping to get the soccer ball while a player in burgundy uniform is holding his arms out to stop him.,88835
17767,4100783560.jpg,"Two soccer players, one in white, the other in maroon, are playing and the player in white is going for a header.",88836
17767,4100783560.jpg,Two males playing soccer with the male in the white shirt about to hit the soccer ball with his head.,88837
17767,4100783560.jpg,A soccer player goes for the header to control the ball.,88838
17767,4100783560.jpg,Two male opponents at a soccer game.,88839
19992,453756106.jpg,"A large, brown, fluffy dog with a small white and brown dog on a dirt surface.",99960
19992,453756106.jpg,A large dog is playing with a small dog in the dirt.,99961
19992,453756106.jpg,Two dogs play with each other in the dirt.,99962
19992,453756106.jpg,A small dog and a large dog play together.,99963
19992,453756106.jpg,Bigg playing with little dog in dirt.,99964
8890,2845913086.jpg,A man hits a volleyball on a beach volleyball court while spectators look on.,44450
8890,2845913086.jpg,A man serves a volleyball on the sand court at a volleyball competition.,44451
8890,2845913086.jpg,A young man serving a volleyball on the beach.,44452
8890,2845913086.jpg,People are playing volleyball at the beach.,44453
8890,2845913086.jpg,Asian man hitting a volleyball,44454
11638,3194533056.jpg,"A group of people gathered around two woman, one of the woman is wearing a green dress with yellow shaped on it, the other woman is wearing pink and black shirt.",58190
11638,3194533056.jpg,"Two women in colorful clothing are dancing and moving in the center of a circle of other women, who are clapping and smiling.",58191
11638,3194533056.jpg,A group of Africans are enjoying themselves in group song and dance.,58192
11638,3194533056.jpg,People clap while two women play a game.,58193
11638,3194533056.jpg,Women are dancing outside.,58194
2329,1754775147.jpg,A woman wearing a kerchief on her head and long checked skirt sleeping in a flower shop.,11645
2329,1754775147.jpg,A woman wearing a babushka is sitting and sleeping inside a flower shop.,11646
2329,1754775147.jpg,An old woman taking a nap in a colorful flower shop.,11647
2329,1754775147.jpg,A woman sleeps in a floral shop at night.,11648
2329,1754775147.jpg,A florist taking a nap among her flowers.,11649
17294,398363306.jpg,5 people with their backs toward us climb downhill using ropes.,86470
17294,398363306.jpg,A group of mountain climbers treks in snowy terrain.,86471
17294,398363306.jpg,A group of mountain climbers scales a snowy peak.,86472
17294,398363306.jpg,Six people hiking in a snowy landscape.,86473
17294,398363306.jpg,Seven hikers climbing a snowy mountain.,86474
30145,7940671224.jpg,Para-Olympians representing South Africa in track and field celebrate after a race.,150725
30145,7940671224.jpg,A group of South African runners pose at the Paralympics.,150726
30145,7940671224.jpg,This team of South African athletes have disabilities.,150727
30145,7940671224.jpg,A group of four runners stand for a photo at a track.,150728
30145,7940671224.jpg,A South African track team poses for a picture.,150729
9155,288192537.jpg,"Two women, one wearing red and one wearing black, playing violins at a concert.",45775
9155,288192537.jpg,A woman in a black shirt and pants playing the violin for an audience.,45776
9155,288192537.jpg,A crowd of people are watching a musical performance on stage.,45777
9155,288192537.jpg,A woman plays an instrument while many people watch her.,45778
9155,288192537.jpg,A gathering of people at a small concert.,45779
28924,7024546259.jpg,A woman drawing a dog's face on a block of wood with a pencil.,144620
28924,7024546259.jpg,A lady sketching a dogs face onto a very small square.,144621
28924,7024546259.jpg,A woman draws a dog using pencil on a small square.,144622
28924,7024546259.jpg,A woman sketches a cartoon dog at a wooden table.,144623
28924,7024546259.jpg,A woman draws a small picture of a dog.,144624
10594,3068680698.jpg,"Black children are playing a game, perhaps meant to scare someone - one with orange hands and seeing to be coming to get you as others smile in the background.",52970
10594,3068680698.jpg,An African boy in traditional clothing accompanied by two other boys and a woman,52971
10594,3068680698.jpg,"Group of children, three boys, one girl making faces toward camera.",52972
10594,3068680698.jpg,Several African American children posing for the camera.,52973
10594,3068680698.jpg,African children make funny faces at the camera.,52974
27077,5894551808.jpg,"Three guys are on stage, one wearing a black shirt, one a beige shirt with a guitar and the microphone, and on in white.",135385
27077,5894551808.jpg,"Three guys on stage, one of whom has a guitar and another a keyboard.",135386
27077,5894551808.jpg,Three people in a band are playing on stage.,135387
27077,5894551808.jpg,A three man band playing at a small concert.,135388
27077,5894551808.jpg,Three men on stage perform music for crowd.,135389
14282,3506468593.jpg,A girl tries holding onto a vine so she son't fall into the water.,71410
14282,3506468593.jpg,The girl is swinging on a rope over a small pond.,71411
14282,3506468593.jpg,Woman swinging above water while holding a vine.,71412
14282,3506468593.jpg,A girl wearfing pink swings over a creek.,71413
14282,3506468593.jpg,A girl swings on a vine over water.,71414
13441,3409582456.jpg,The woman sings into the microphone while the two men accompany her on a keyboard and guitar.,67205
13441,3409582456.jpg,"A woman is singing on stage, with a man playing a guitar and a man playing a keyboard.",67206
13441,3409582456.jpg,A lady wearing a butcher's apron is singing on a stage while her band plays behind her,67207
13441,3409582456.jpg,A trio is singing and playing keyboard and guitar.,67208
13441,3409582456.jpg,A group of three people perform on stage.,67209
28404,6826414310.jpg,Four people are speed skating along on a race course with number 8 in the lead.,142020
28404,6826414310.jpg,4 guys go around a turn in a speed skating competition.,142021
28404,6826414310.jpg,Four men are competing in an ice skating race.,142022
28404,6826414310.jpg,Ice skating race is going around a curve.,142023
28404,6826414310.jpg,Four skiers having fun on the snow,142024
13425,3406802138.jpg,Two dogs kick up dirt while running down a hill.,67125
13425,3406802138.jpg,Two dogs run through dirt and weeds.,67126
13425,3406802138.jpg,Two yellow dogs running on sand.,67127
13425,3406802138.jpg,Two dogs running in the dirt.,67128
13425,3406802138.jpg,Two dogs running in the dirt,67129
5735,2437874982.jpg,A group of young adults coordinate a jumping picture while in the woods near a river.,28675
5735,2437874982.jpg,Eight people jumping up at the same time in a wooded setting by a river.,28676
5735,2437874982.jpg,A group of seven friends are jumping near the bank of a brown river.,28677
5735,2437874982.jpg,Eight people dancing and jumping around at a creek side.,28678
5735,2437874982.jpg,8 people are standing by a river jumping for the camera.,28679
22468,4761374939.jpg,People on the subway are reading a book and looking around like they are bored.,112340
22468,4761374939.jpg,"A group of people sitting quietly on the subway, deep in thought.",112341
22468,4761374939.jpg,A woman in a black skirt is reading a book on the subway.,112342
22468,4761374939.jpg,A woman reading a book while riding a train.,112343
22468,4761374939.jpg,A woman is reading a book on the subway.,112344
4466,2277294556.jpg,A gentleman wearing board shorts is enjoying himself at the beach as jagged cliffs give texture to the picture.,22330
4466,2277294556.jpg,"A man, holding snorkeling equipment, jumps into the green water of the ocean.",22331
4466,2277294556.jpg,A young man is jumping in the water at the beach.,22332
4466,2277294556.jpg,A man is in the ocean and jumping around.,22333
4466,2277294556.jpg,A man jumping sideways in the ocean.,22334
8353,2772831016.jpg,Five people dressed in military uniform are holding guns in front of their face.,41765
8353,2772831016.jpg,A rifle band stands ready to perform in front of a crowd.,41766
8353,2772831016.jpg,Five guys in band uniforms standing in a row.,41767
8353,2772831016.jpg,Enlisted men putting on a performance.,41768
8353,2772831016.jpg,A five man drill team on stage.,41769
10037,2998185688.jpg,Several horsemen are riding past each other carrying flags.,50185
10037,2998185688.jpg,Men riding horses carrying flags in a jousting tournament.,50186
10037,2998185688.jpg,Parade of men on horses with brightly colored flags.,50187
10037,2998185688.jpg,Men on horses displaying their flags at a joust.,50188
10037,2998185688.jpg,Men ride on horses while carrying flags.,50189
25570,5136755779.jpg,A man standing on a pier casts a line using a long fishing pole while another man kneeling behind him adjusts another pole.,127850
25570,5136755779.jpg,"Two men fishing, one casting a line into the water, the other is preparing his line.",127851
25570,5136755779.jpg,A man who is fishing from a boardwalk is casting his fishing pole over the railing.,127852
25570,5136755779.jpg,A guy is casting his fishing rod on a dock.,127853
25570,5136755779.jpg,Men prepare to fish off a busy city pier.,127854
29096,7142580519.jpg,Male surfer stands on a white surfboard in white shorts and a blue shirt turns to come in as the brown waves splash around him,145480
29096,7142580519.jpg,A young man wearing a blue shirt and white bathing trunks is surfboarding.,145481
29096,7142580519.jpg,The surfer crouches low and rides the wave.,145482
29096,7142580519.jpg,A man in a wetsuit surfing at the beach.,145483
29096,7142580519.jpg,"Catching the big wave, riding the sea.",145484
11684,3201065069.jpg,6 maintenance workers wearing neon yellow work clothes are high up working on a power line that runs though spindly trees.,58420
11684,3201065069.jpg,Several men in bright green safety vests are in trees.,58421
11684,3201065069.jpg,Male workers standing on the tops of trees in winter.,58422
11684,3201065069.jpg,A crowd of people standing in trees.,58423
11684,3201065069.jpg,Six firemen climbing in a tree.,58424
1966,157490554.jpg,A man in a helmet rests on rocks next to a climbing rope.,9830
1966,157490554.jpg,"A man looking down, as he scales the face of a cliff.",9831
1966,157490554.jpg,A rock climber in a red helmet looks down the cliff.,9832
1966,157490554.jpg,A man in a red hat is climbing up a rock hillside.,9833
1966,157490554.jpg,An older gentleman is rock climbing.,9834
1280,1391386453.jpg,A young man in uniform is standing with his back to a museum case that has a classical bust on the top shelf.,6400
1280,1391386453.jpg,A man in a military style uniform is standing with his arms behind his back in a public corridor.,6401
1280,1391386453.jpg,The security guard is guarding the museum with the black and white checked floor.,6402
1280,1391386453.jpg,The soldier is standing tall as he observes the passing people.,6403
1280,1391386453.jpg,A soldier is at his post inside of a museum.,6404
16861,3880775790.jpg,"A couple of camels laying on the beach, one of them has a little girl as a rider.",84305
16861,3880775790.jpg,Beachgoers relax on a beach as camels and their handlers work nearby.,84306
16861,3880775790.jpg,Camels rise to take a passenger off of a white sand beach.,84307
16861,3880775790.jpg,A tourist riding a camel on the beach.,84308
16861,3880775790.jpg,A girl is riding camels on the beach.,84309
14623,3547524138.jpg,"A group of people play a game in the street, passing balloons to one another.",73115
14623,3547524138.jpg,Adults and children are playing with water balloons in the street.,73116
14623,3547524138.jpg,A group of people play a game in the road.,73117
14623,3547524138.jpg,People passing water balloons in the street,73118
14623,3547524138.jpg,The early stages of a water balloons toss.,73119
4939,2338197287.jpg,"Two lacrosse teams - one in black and orange, and the other in blue and white - play on a grass field.",24695
4939,2338197287.jpg,A group of men playing a sport while carrying sticks on a field.,24696
4939,2338197287.jpg,Two teams are competing against each other on a field.,24697
4939,2338197287.jpg,People playing a sport holding sticks.,24698
4939,2338197287.jpg,Two teams battle it out for the win!,24699
17235,3972549028.jpg,A man wearing a beige shirt is sitting on a chair in the sand holding a white net.,86175
17235,3972549028.jpg,A black man in a hat sitting in a chair in the sand holding a net.,86176
17235,3972549028.jpg,A man is sitting in a chair holding a net.,86177
17235,3972549028.jpg,A man in the cap is tying the net.,86178
17235,3972549028.jpg,A man sitting at the beach.,86179
