imgid,filename,caption,sentid
9389,2909875716.jpg,A young woman in a sunny meadow watches her yellow scarf blow in the wind.,46945
9389,2909875716.jpg,A girl in along grass field is spinning some yellow material around her.,46946
9389,2909875716.jpg,Woman in a field of tall grass and wildflowers holding up a yellow scarf,46947
9389,2909875716.jpg,A woman in a field enjoys her clothing being blown by the wind.,46948
9389,2909875716.jpg,A girl in a field with a yellow scarf.,46949
3852,2192475933.jpg,A boy wearing a black wetsuit stands on a crowded beach.,19260
3852,2192475933.jpg,A boy is wearing a wetsuit on a crowded beach.,19261
3852,2192475933.jpg,A boy in a wetsuit on a crowded beach,19262
3852,2192475933.jpg,A boy wears a wetsuit at the beach.,19263
3852,2192475933.jpg,Child wearing a hat at the beach,19264
27947,6398952.jpg,A man in blue jeans and a white t-shirt is standing on scaffolding reaching out to the ladder.,139735
27947,6398952.jpg,A man standing on some scaffolding is trying to position a ladder.,139736
27947,6398952.jpg,A man is trying to grab his ladder standing on scaffolding.,139737
27947,6398952.jpg,A man on a scaffold is reaching for an extended ladder.,139738
27947,6398952.jpg,A man in a white shirt messing with a ladder.,139739
21895,4717515747.jpg,A man with scarf on his head and white shirt cooking at an outside event.,109475
21895,4717515747.jpg,A man with a white scarf wrapped around his head cooks at a street fair.,109476
21895,4717515747.jpg,A man cooking food for a festival business in the city,109477
21895,4717515747.jpg,A man with blue gloves is cooking under a tent.,109478
21895,4717515747.jpg,Man works grill at carnival food stand.,109479
6470,2534137886.jpg,A man is pulling a metal barrel across the grass.,32350
6470,2534137886.jpg,A man in a white shirt drags a metal keg.,32351
6470,2534137886.jpg,A man struggling to pull a heavy bucket.,32352
6470,2534137886.jpg,A man in a white shirt pulling a barrel.,32353
6470,2534137886.jpg,A man trains his body pulling a keg.,32354
12044,3242228425.jpg,Lady in jacket peruse fresh fish while a lady and a man wait behind her.,60220
12044,3242228425.jpg,A little girl in a purple coat stares at the fish at the market.,60221
12044,3242228425.jpg,A young girl examines the fish selection at the grocery store.,60222
12044,3242228425.jpg,A child in a shopping cart is looking down at a fish counter.,60223
12044,3242228425.jpg,A little black girl is in a grocery carriage looking at fish.,60224
10151,3014071227.jpg,Two adults and two children are riding bicycles down a street.,50755
10151,3014071227.jpg,Two adults and two children are riding bikes on a street.,50756
10151,3014071227.jpg,A family out bicycling down the road together.,50757
10151,3014071227.jpg,A lot of people are riding bikes.,50758
10151,3014071227.jpg,A family taking a bike ride.,50759
2464,18111123.jpg,Young Asian girl who looks upset at a children's outdoor playground.,12320
2464,18111123.jpg,A young girl with ponytails is reaching up to blue bars and crying.,12321
2464,18111123.jpg,A young child with pigtails is raising her hands upwards.,12322
2464,18111123.jpg,A little girl is playing with park equipment.,12323
2464,18111123.jpg,A girl in a red shirt is outside crying.,12324
5864,2450461962.jpg,Man playing violin in front of people in what seems to be a bar.,29320
5864,2450461962.jpg,A man playing the violin in a local business.,29321
5864,2450461962.jpg,An older man plays violin in a bar.,29322
5864,2450461962.jpg,A violinist playing at a local bar.,29323
5864,2450461962.jpg,A man playing a violin in a bar.,29324
5591,242216901.jpg,"Groups of people are sitting on a curb and the others are walking, a young woman is pretending to be a stone statue of an angel and a woman has a little boy on her shoulders.",27955
5591,242216901.jpg,A woman dressed in a buff or light yellow dress and fairy wings entertains children at a festival.,27956
5591,242216901.jpg,A crowd of people staring at a woman dressed as a white angle.,27957
5591,242216901.jpg,A group of people looking at a woman wearing a white dress.,27958
5591,242216901.jpg,A street performer entertaining a child.,27959
8916,2849842834.jpg,Five women in dresses standing in a lobby talking.,44580
8916,2849842834.jpg,A group of women wearing kimono's talk together.,44581
8916,2849842834.jpg,A group of Asian women are talking in an airport.,44582
8916,2849842834.jpg,A group of older asian women talking.,44583
8916,2849842834.jpg,Ladies talking in an airport.,44584
18481,42975444.jpg,A woman crafts a drawer with cardboard laid down in the background.,92405
18481,42975444.jpg,A lady in a white tank and shorts fixing a wooden drawer.,92406
18481,42975444.jpg,A young woman assembles a wooden cabinet on the floor.,92407
18481,42975444.jpg,A woman is putting together a wooden object.,92408
18481,42975444.jpg,Woman putting together wooden shelf.,92409
5888,2454189540.jpg,A woman in a gray t-shirt is looking at a cellphone in her hand and another woman in a black top is looking down at a little boy with a blue hat and a striped white and blue shirt.,29440
5888,2454189540.jpg,"Two women are standing with a young boy in a blue hat, and the one on the left is casually checking her cellphone.",29441
5888,2454189540.jpg,"People are in a crowd, one female is looking at a phone.",29442
5888,2454189540.jpg,A woman texting while her friends look sad.,29443
5888,2454189540.jpg,Two women stand outside with a young girl.,29444
23027,4809733027.jpg,A man in a light blue shirt with his hand in his pocket walks along a road with large buildings.,115135
23027,4809733027.jpg,A man in a gray t-shirt walks down a public street past a pair of tall office buildings.,115136
23027,4809733027.jpg,Man walking with tall buildings with reflections behind him.,115137
23027,4809733027.jpg,A man walking through a large city with skyscrapers.,115138
23027,4809733027.jpg,Vehicles and pedestrians pass by nearby skyscrapers.,115139
9537,2928835996.jpg,A room full of worshippers bows toward an extravagant display in the center of the crowd.,47685
9537,2928835996.jpg,A crowd is looking at a shrine while holding their hands in the air,47686
9537,2928835996.jpg,A congregation of people are worshipping outside of a temple.,47687
9537,2928835996.jpg,A large crowd raises their hands in unison.,47688
9537,2928835996.jpg,Many people stand with their hands raised.,47689
22718,4783440942.jpg,Children play in a decorative water fountain in the town center.,113590
22718,4783440942.jpg,A boy and girl play in a city fountain.,113591
22718,4783440942.jpg,Children play in city water fountains.,113592
22718,4783440942.jpg,Two little kids enjoying the water.,113593
22718,4783440942.jpg,Two kids are playing in a fountain.,113594
24945,4963075437.jpg,"A woman takes her ticket at the deli, while a man in the background makes his order.",124725
24945,4963075437.jpg,A woman in a white tank top and sunglasses on her head is touching something.,124726
24945,4963075437.jpg,A woman in a white sleeveless t-shirt is ordering food at a bakery.,124727
24945,4963075437.jpg,"Brunette woman in a white shirt, standing in front of a counter.",124728
24945,4963075437.jpg,Woman opening her purse in a Canadian bakery.,124729
10300,3029809567.jpg,These little girls find a dragon egg at the mall and are pretty amazed by the scenery.,51500
10300,3029809567.jpg,A young girl hugging a giant egg in the middle of a busy town.,51501
10300,3029809567.jpg,This is a small blue green and white manual.,51502
10300,3029809567.jpg,A little girl hugging a giant egg in a nest.,51503
10300,3029809567.jpg,A little girl hugging a huge egg,51504
15920,3706356018.jpg,Five children on a white-metal midair ride called the frog hopper.,79600
15920,3706356018.jpg,"A group of children on the ""Frog Hopper"" ride at a fair.",79601
15920,3706356018.jpg,"A group of children in the ride called ""Frog Hopper"".",79602
15920,3706356018.jpg,Five little kids are on a ride called the Frog Hopper.,79603
15920,3706356018.jpg,Little kids are on an amusement park ride.,79604
24634,4938457809.jpg,Middle-aged man in jeans and dark blue t-shirt carrying a black item and walking across a lawn.,123170
24634,4938457809.jpg,A man in a dark shirt and glasses walks in grass while looking at something in his hands.,123171
24634,4938457809.jpg,The man ponders his situation during a stroll through the yard.,123172
24634,4938457809.jpg,A man with glasses walking looking at something in his hands.,123173
24634,4938457809.jpg,A man in a park holding a ball.,123174
11267,315436114.jpg,A brown dog in snow is biting at a piece of pink cloth.,56335
11267,315436114.jpg,The brown dog is gnawing at something in the snow.,56336
11267,315436114.jpg,A dog in the snow ripping an object with its teeth,56337
11267,315436114.jpg,A brown dog bites a purple mitten in the snow.,56338
11267,315436114.jpg,A dog on snow has something in its mouth.,56339
17399,4013937506.jpg,"Two Mexican guys standing on outskirts of a field, one has a machete knife and the other has cigarette in his mouth.",86995
17399,4013937506.jpg,"Two dark-skinned men, one of them with a knife, stand in front of some foliage.",86996
17399,4013937506.jpg,A man is holding a machete while another man who is smoking is looking elsewhere.,86997
17399,4013937506.jpg,"Two men are in the jungle, one is smoking and the other is using a machete.",86998
17399,4013937506.jpg,"Two men, one smoking a cigarette, getting dirty while trimming trees.",86999
16592,3826412077.jpg,"Eight people in red and black clothing, carrying large red packs cross a footbridge over a clear blue and white river with a large canyon and mountain range in the background.",82960
16592,3826412077.jpg,A mountain that was affected by the past volcano eruptions in the southwest city of a hope.,82961
16592,3826412077.jpg,Eight people wearing red suits and carrying red bags are walking across a bridge.,82962
16592,3826412077.jpg,People dressed in red crossing bridge over river,82963
16592,3826412077.jpg,A group of 8 out on a adventure.,82964
4017,221510405.jpg,A man in an orange and black striped shirt is putting grocery carts in the flat bed of a truck.,20085
4017,221510405.jpg,A man wearing an orange shirt has his hands on a row of shopping carts in a parking area.,20086
4017,221510405.jpg,A man is loading grocery carts on the back of a truck.,20087
4017,221510405.jpg,A man is loading Vons shopping carts onto a truck.,20088
4017,221510405.jpg,A man pushing multiple carts onto a trailer.,20089
845,128479788.jpg,Two little blond girls in helmets are sitting on a red ATV.,4225
845,128479788.jpg,Two young sisters pose while sitting on a big red quad.,4226
845,128479788.jpg,Sisters on a red four wheeler wanting to go for a ride.,4227
845,128479788.jpg,Two kids with blond-hair sit atop a four-wheeler.,4228
845,128479788.jpg,Two young girls sitting on an all terrain vehicle.,4229
10915,3106257008.jpg,A little boy crying on an old man's lap as the old man holds a present.,54575
10915,3106257008.jpg,An older man holds a crying baby boy and a wrapped Christmas present.,54576
10915,3106257008.jpg,A young child is crying in the hands of an elderly male.,54577
10915,3106257008.jpg,A baby is crying and someone is holding him.,54578
10915,3106257008.jpg,A child crying in an elderly man's arms.,54579
13523,3419555245.jpg,"While one man, in the white cap, is golfing, three other men are in the middle of a conversation.",67615
13523,3419555245.jpg,Golfer in a white cap putting into a hole while surrounded by onlookers and other golfers.,67616
13523,3419555245.jpg,One golfer prepares to putt while three other men chat on the green.,67617
13523,3419555245.jpg,A man lines up a golf shot while many people look on.,67618
13523,3419555245.jpg,A trio of men are golfing with a crowd watching.,67619
12006,3238127070.jpg,"Two dogs follow a man who is carrying a bag on his back and riding a bicycle on the right-hand side of the road, as two pedestrians walk along the other side of the road.",60030
12006,3238127070.jpg,A man is riding a bicycle down a road while being closely followed by a German shepherd and possibly a black Labrador as two younger men walk along the curb toward them.,60031
12006,3238127070.jpg,A man with a backpack rides his bike down the street while being followed by a brown dog and a black dog.,60032
12006,3238127070.jpg,"A man with a backpack rides his bike, accompanied by two dogs.",60033
12006,3238127070.jpg,"A man riding a bike, while two dogs follow him.",60034
14727,3559119662.jpg,A man is walking down a street passing a garage door covered in graffiti.,73635
14727,3559119662.jpg,Man with a cigarette in his hand walks alone past a street map.,73636
14727,3559119662.jpg,A man in a brown coat and jeans is walking down a street.,73637
14727,3559119662.jpg,A man walks down a street next to a map.,73638
14727,3559119662.jpg,A man in a brown coat walking.,73639
27908,6357655519.jpg,A smiling man in a soccer shirt and eyeglasses accepting a medal with a striped strap from a man wearing a chunky white plastic watch.,139540
27908,6357655519.jpg,"A ma is placing a medal over the head of a young man wearing glasses, who has a big smile on his face.",139541
27908,6357655519.jpg,A bespectacled Asian man is ducking his head in order to receive a medal around his neck.,139542
27908,6357655519.jpg,A young man being awarded a medal and it being hung around his neck.,139543
27908,6357655519.jpg,"In this photo, A man is accepting an award.",139544
6592,2541483099.jpg,Men working wearing orange safety vests and hard hats in a hallway.,32960
6592,2541483099.jpg,Construction workers are working on the side panels of a tunnel.,32961
6592,2541483099.jpg,Construction workers laying wall tile in a hallway.,32962
6592,2541483099.jpg,Construction workers are working in a tunnel.,32963
6592,2541483099.jpg,Workers place tiles on walls.,32964
9026,2865703567.jpg,A man jumps off a large building onto the ground.,45130
9026,2865703567.jpg,A man jumping from one building to another closeby,45131
9026,2865703567.jpg,A young man jumps from one balcony to another.,45132
9026,2865703567.jpg,A man jumps off of one rooftop onto another.,45133
9026,2865703567.jpg,A man is jumping across a gap.,45134
3824,2188535529.jpg,A large group of people that look korean riding on a train in the middle of the wilderness during the fall.,19120
3824,2188535529.jpg,A gray train with purple and blue stripes moves down a rusty track through trees.,19121
3824,2188535529.jpg,A train carrying passengers makes its way along the tracks among the woods.,19122
3824,2188535529.jpg,View of a passenger train through some leafless tree limbs.,19123
3824,2188535529.jpg,Train is boarded with many passengers.,19124
8855,2842609837.jpg,Three blond women stand next to a man with a black Nike cap and shirt with a cup of beer in his hand.,44275
8855,2842609837.jpg,A man wearing black stands with three woman who have blond-hair.,44276
8855,2842609837.jpg,Three women and a man pose together holding their drinks.,44277
8855,2842609837.jpg,Three women and a man holding drinks pose for a picture.,44278
8855,2842609837.jpg,A group of four friends are drinking alcohol at a party.,44279
25596,5148650470.jpg,A man in a Tyrolean hat decorates a tan and white cow with ribbons and evergreen while a woman holds the cow's head.,127980
25596,5148650470.jpg,There is a couple people putting decorations on a horse and one person comforting it.,127981
25596,5148650470.jpg,A man and a woman are adjusting a costume headpiece on a brown and white cow.,127982
25596,5148650470.jpg,A man and woman prepare a brown and white cow to be presented at a fair.,127983
25596,5148650470.jpg,Four people looking at some cattle beside a barn.,127984
17879,4129768323.jpg,A man sleeping on some pipes in a park next to a guitar and some blocks of cement.,89395
17879,4129768323.jpg,A homeless man sleeps on pipes with only his guitar as his possession.,89396
17879,4129768323.jpg,A man sleeping on a bench with a guitar set next to him.,89397
17879,4129768323.jpg,A boy with a guitar sleeps next to a concrete structure.,89398
17879,4129768323.jpg,After music it is time to have a little nap.,89399
7309,2635905544.jpg,Two small dogs playing in a grassy area with a large white and red striped ball.,36545
7309,2635905544.jpg,Two brown dogs playfully chase a red and white soccer ball.,36546
7309,2635905544.jpg,Two dogs are playing with a red and white ball,36547
7309,2635905544.jpg,Two small dogs chasing a red striped ball.,36548
7309,2635905544.jpg,Two small dogs playing with a volleyball,36549
21225,4665585666.jpg,A father with a red shirt and beard is cuddling with his two children in a chair.,106125
21225,4665585666.jpg,A man is holding a both a sleeping toddler and a sleeping baby on his lap.,106126
21225,4665585666.jpg,A heavyset man with two redhead babies in his lap.,106127
21225,4665585666.jpg,A father is holding his two kids in his arms.,106128
21225,4665585666.jpg,A man holding his two adorable babies.,106129
15111,3605100550.jpg,A brown and white dog barking through the fence at smaller black and white dog.,75555
15111,3605100550.jpg,The big dog is looking through the fence at the small dog.,75556
15111,3605100550.jpg,A big dog barking at a small dog through a fence.,75557
15111,3605100550.jpg,The larger dog is barking at the smaller dog.,75558
15111,3605100550.jpg,Two dogs fighting with a fence between them.,75559
28644,6914075994.jpg,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,143220
28644,6914075994.jpg,"A man wearing a cowboy hat, overalls, and a white shirt is pointing at his music sheet and looking at someone in confusion.",143221
28644,6914075994.jpg,A man wearing a cowboy had is sitting at a microphone and pointing at some sheet music on a stand.,143222
28644,6914075994.jpg,"A man dressed in a white shirt, suspenders and a white cowboy hat is sitting behind a microphone.",143223
28644,6914075994.jpg,A man in a white cowboy hat is sitting in front of a microphone and pointing at a piece of paper.,143224
746,125272627.jpg,Several women are gather around a table in a corner surrounded by bookshelves.,3730
746,125272627.jpg,Six people are sitting around an L-shaped table surrounded by books and yarn.,3731
746,125272627.jpg,Six women are sitting at a table together in front of a bookshelf.,3732
746,125272627.jpg,A group of women having drinks in at a table in a cafe bookstore.,3733
746,125272627.jpg,A family eating lunch after shopping.,3734
7872,2708775214.jpg,A young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner.,39360
7872,2708775214.jpg,Young happy boy in a dark shirt is pretending to stick his hand in a prop animal trap.,39361
7872,2708775214.jpg,A young adult in a black shirt is sticking his hand in an animal trap.,39362
7872,2708775214.jpg,A young man wearing a black shirt is posing for a picture in a museum.,39363
7872,2708775214.jpg,A boy holds his fist in a metal trap at an exhibit.,39364
642,122189647.jpg,Three men with yellow vests doing work on the side of a street with three blue and white trucks nearby.,3210
642,122189647.jpg,Three men wearing bright yellow vests work on a road.,3211
642,122189647.jpg,Several man are digging a hole in the street.,3212
642,122189647.jpg,City workers fixing concrete on a road.,3213
642,122189647.jpg,Three men work on the street.,3214
13902,3465000218.jpg,"A shirtless man and a woman wearing at a park, wearing face paint and laughing.",69510
13902,3465000218.jpg,Two friends in a park with face paint on their faces.,69511
13902,3465000218.jpg,The man with his shirt off has paint under his eyes.,69512
13902,3465000218.jpg,People wearing body paint outside.,69513
13902,3465000218.jpg,The people have paint on them.,69514
5130,2363419943.jpg,Child in red holding the hand of person in red coat walking on sidewalk under awnings.,25650
5130,2363419943.jpg,A mother and child run hand in hand through Chinatown in an American City.,25651
5130,2363419943.jpg,A lady and her little girl are holding hands and walking up the sidewalk.,25652
5130,2363419943.jpg,A woman and a child both wearing red outfits walking up a street,25653
5130,2363419943.jpg,Woman and little girl wearing red in Asian area,25654
1259,1386994947.jpg,A couple wearing brown shirts face away to watch an outdoor concert.,6295
1259,1386994947.jpg,The people are looking at the big screen.,6296
1259,1386994947.jpg,People sitting in front of other people.,6297
1259,1386994947.jpg,A crowd of people watching a concert.,6298
1259,1386994947.jpg,People attending an outdoor concert.,6299
25200,4984550402.jpg,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush.",126000
25200,4984550402.jpg,Four men are wearing red baseball caps and orange and yellow shirts.,126001
25200,4984550402.jpg,"Four men, in red hats and orange uniforms, walking near a hedge.",126002
25200,4984550402.jpg,Four people in orange jackets are walking behind dividing shrubs.,126003
25200,4984550402.jpg,Four men looking towards the left.,126004
5612,2423886164.jpg,A woman wearing a green sweater and black leggings covered by a short black skirt walks on sidewalk while snowfalls around her.,28060
5612,2423886164.jpg,A young woman in short leggings and a thin green sweater is walking outside in a snowstorm.,28061
5612,2423886164.jpg,A girl is walking outside in the snow wearing capri length pants and a green top.,28062
5612,2423886164.jpg,A girl in a green sweater is walking in a snow flurry.,28063
5612,2423886164.jpg,The lady is walking to class in the snow.,28064
15600,3666020875.jpg,A ballerina in an empty worn room standing on 1 foot with her arm and other leg in the air,78000
15600,3666020875.jpg,The ballerina dancer stands on her toes with outstretched arms.,78001
15600,3666020875.jpg,A ballerina is standing on one to with her arms reaching out.,78002
15600,3666020875.jpg,Kid playing on sidewalk in puddle.,78003
15600,3666020875.jpg,A dancer poses in an empty room.,78004
24702,4942452239.jpg,A large group of people walking on a sidewalk with a blue sign with a red x above them.,123510
24702,4942452239.jpg,Three men in overalls walk down a sidewalk in the midst of pedestrian traffic.,123511
24702,4942452239.jpg,A man wearing a white T-shirt and blue overalls is walking down the street.,123512
24702,4942452239.jpg,Three men in overalls walk through a crowded crosswalk on busy street.,123513
24702,4942452239.jpg,A group of people walking down the street during the day.,123514
17747,4095222516.jpg,A group of young boy scouts is standing together in a line.,88735
17747,4095222516.jpg,A group of boy scouts are standing in an alert position.,88736
17747,4095222516.jpg,Young boy scout troop looks on while in their uniforms.,88737
17747,4095222516.jpg,Young boys wearing jackets stand together.,88738
17747,4095222516.jpg,Cub scouts standing in a straight line,88739
23776,4863474202.jpg,Someone wearing a green shirt and jean knee high jeans riding a bike on the sid of the road about to pass a gray car and a texaco sign,118880
23776,4863474202.jpg,A person is riding a bike along a street in a desolate city setting.,118881
23776,4863474202.jpg,A vacant gas station among the shadows of the street corner.,118882
23776,4863474202.jpg,A person riding a bicycle wearing a green shirt.,118883
23776,4863474202.jpg,A man on his bike pedals down the street.,118884
14935,3582814058.jpg,Six individuals of varying ages stand in front of a stone wall covered in graffiti.,74675
14935,3582814058.jpg,Six people are posing for a picture in front of a wall with graffiti.,74676
14935,3582814058.jpg,A group of kids and two adults stand before a graffiti wall.,74677
14935,3582814058.jpg,Some young boys pose with a man and woman by some graffiti.,74678
14935,3582814058.jpg,A group of people standing in front of a graffitied wall,74679
19087,4435667506.jpg,Two people wearing all black stand next to a blue wall with a city in the background.,95435
19087,4435667506.jpg,Two people stand near a blue wall with graffiti with the city skyline behind.,95436
19087,4435667506.jpg,Two people are standing in front of blue construction wall barriers.,95437
19087,4435667506.jpg,Two people are standing face to face on a bridge near a major city.,95438
19087,4435667506.jpg,"Two people stand on the sidewalk, in front of a blue wall.",95439
29176,7186836768.jpg,Young men playing soccer with a green sports field in the background.,145880
29176,7186836768.jpg,A young boy tackles another in a game of football at the park.,145881
29176,7186836768.jpg,Children playing ball in a green field on a sunny day.,145882
29176,7186836768.jpg,Two child soccer players wrestle for the ball.,145883
29176,7186836768.jpg,Two boys are playing a game.,145884
7710,2690538407.jpg,A little boy is standing in front of an old fashioned fence with his hand up in the air.,38550
7710,2690538407.jpg,A little boy wearing a brown t-shirt is sucking on a pacifier with his hand in the air.,38551
7710,2690538407.jpg,A little boy has a pacifier in his mouth and throwing up a sign with his hand.,38552
7710,2690538407.jpg,A baby with a pacifier saying I love you in sign language.,38553
7710,2690538407.jpg,A small child is giving heavy metal signs,38554
22102,4731948760.jpg,A man in a brown jacket is walking down the street with a girl in a white jacket.,110510
22102,4731948760.jpg,A man and a woman walk down a gray stone walkway.,110511
22102,4731948760.jpg,Man and a woman walking in coats on a summer day.,110512
22102,4731948760.jpg,People walking along the sidewalk on a cold day.,110513
22102,4731948760.jpg,Two person are walking on the streets.,110514
27965,6412566377.jpg,Young woman in blue shirt and black overcoat makes homemade waffles.,139825
27965,6412566377.jpg,A young girl stirs her dough ready to make more of her treats.,139826
27965,6412566377.jpg,Girl in the kitchen mixing batter in a bowl for waffles.,139827
27965,6412566377.jpg,A young girl is making waffles at the kitchen counter.,139828
27965,6412566377.jpg,A girl makes waffles in the kitchen.,139829
24369,4918218886.jpg,A man in a flowered shirt is tickling a young boy wearing a light blue shirt.,121845
24369,4918218886.jpg,A small boy sitting on a toy by a window getting tickled by his dad.,121846
24369,4918218886.jpg,A man in a hawaiian shirt is playing with a boy wearing blue.,121847
24369,4918218886.jpg,A man tickles a young child in front of a sunny window.,121848
24369,4918218886.jpg,An adult and a child play together with toys.,121849
18111,4193422737.jpg,Onlookers observe a man in a black t-shirt standing on the outside of a levee.,90555
18111,4193422737.jpg,People on a walkway look over the rails at a man standing at edge of a canal.,90556
18111,4193422737.jpg,Man standing in the water while other men on bridge watch him.,90557
18111,4193422737.jpg,Four people watching a man standing in the river,90558
18111,4193422737.jpg,Man in black shirt standing in the water.,90559
15784,3689727848.jpg,The man is leaping off of the pool deck to catch a football.,78920
15784,3689727848.jpg,A boy tries to catch a ball while jumping into a pool.,78921
15784,3689727848.jpg,A male dives for a ball that's flying over a pool.,78922
15784,3689727848.jpg,A man dives into a swimming pool at the hotel.,78923
15784,3689727848.jpg,A male jumping into a swimming pool.,78924
7799,2704379125.jpg,A black dog follows a group of sheep walking in a field of grass.,38995
7799,2704379125.jpg,Black dog following a herd of sheep down a grassy lane.,38996
7799,2704379125.jpg,A black sheepdog is guiding sheep along a grassy path.,38997
7799,2704379125.jpg,A sheepdog is herding sheep down a grassy path.,38998
7799,2704379125.jpg,A dog chasing sheep down a county road,38999
18359,4267992897.jpg,A man and a woman play an accordion and violin on the sidewalk for tips from pedestrians.,91795
18359,4267992897.jpg,A man plays a saw and a woman plays an accordion on a sidewalk.,91796
18359,4267992897.jpg,A woman and a man play musical instruments on a city sidewalk.,91797
18359,4267992897.jpg,A old couple is playing musical instrument on a street corner.,91798
18359,4267992897.jpg,The street performers are making music together.,91799
22728,4784654965.jpg,A girl in a green shirt with long dark hair with a pink and purple backpack with the flag of Italy in it.,113640
22728,4784654965.jpg,"A woman stands in a crowd wearing a green shirt, pink backpack, and a mexican flag attached to the bag.",113641
22728,4784654965.jpg,Woman in shorts and t-shirt standing by some seated men and watching a performance or speaker.,113642
22728,4784654965.jpg,A young Mexican woman is in the foreground of a room filled with seated people.,113643
22728,4784654965.jpg,A woman with long black hair and a green shirt is standing next to an audience.,113644
1092,1347001782.jpg,"A view from the ground of a footbridge, with several pedestrians on it, and the view of one man's feet in the center foreground.",5460
1092,1347001782.jpg,Joggers and other pedestrians enjoy an evening stroll across a bridge.,5461
1092,1347001782.jpg,People are walking or running over a gray line on a large bridge.,5462
1092,1347001782.jpg,People are walk and running on a bridge sidewalk.,5463
1092,1347001782.jpg,People strolling casually across a bridge.,5464
13818,3454315016.jpg,"A large, white bird skates across the top of some water.",69090
13818,3454315016.jpg,A white bird with a long neck flying low over the water,69091
13818,3454315016.jpg,White bird starting to take flight from a lake.,69092
13818,3454315016.jpg,The large white bird grazes the water.,69093
13818,3454315016.jpg,White bird in water preparing to fly.,69094
23661,4857561027.jpg,A woman with white rubber gloves on bathes a crying infant in a gray plastic tub.,118305
23661,4857561027.jpg,A woman washing a baby in a small gray plastic tub.,118306
23661,4857561027.jpg,The women is washing the newborn baby.,118307
23661,4857561027.jpg,A nurse is bathing a newborn baby.,118308
23661,4857561027.jpg,Newborn baby being cleaned up.,118309
20191,4557545329.jpg,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.",100955
20191,4557545329.jpg,A middle easterner stays in his lane while selling cotton candy.,100956
20191,4557545329.jpg,A vendor is walking down the street selling cotton candy.,100957
20191,4557545329.jpg,A woman in blue jeans selling eatables on the road.,100958
20191,4557545329.jpg,A man selling cotton candy during rush hour.,100959
28173,662492649.jpg,"A man with an umbrella, tan coat, and hat sits in the middle of a crowd holding his umbrella above his head and spraying a woman walking past him with a water bottle.",140865
28173,662492649.jpg,A lot of people walking on a street in front of a building and a man under an umbrella spraying something on another person.,140866
28173,662492649.jpg,A man sitting down with a black umbrella is spraying a liquid from a spray bottle to a woman passing by him.,140867
28173,662492649.jpg,On the corner you will find a lady sitting on her bags spraying the crown with water as they walk by.,140868
28173,662492649.jpg,A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head.,140869
11241,3150659152.jpg,A man fishing in a pointy blue boat on a river lined with palm trees.,56205
11241,3150659152.jpg,A man in a blue canoe navigates in a wetland with tall palm fronds.,56206
11241,3150659152.jpg,A reson is in a blue canoe in front of some plants.,56207
11241,3150659152.jpg,A man rows a canoe through wooded waters.,56208
11241,3150659152.jpg,Person in aqua boat beside tropical bank,56209
23141,4817228819.jpg,A taxi driver rests one of his hands on his forehead and another on the head of the passenger seat.,115705
23141,4817228819.jpg,"Man sitting in yellow car in the sun, wiping forehead.",115706
23141,4817228819.jpg,A man in a yellow car has his hand to his forehead.,115707
23141,4817228819.jpg,A taxi cab driver looks stressed out in his car.,115708
23141,4817228819.jpg,A man in a yellow car covering his face.,115709
22107,473220329.jpg,A woman with dark hair walks through a grassy field on a path with wooden handrails.,110535
22107,473220329.jpg,A woman is walking away on a wooden walkway through a field of golden plants.,110536
22107,473220329.jpg,A woman walking over a bridge with tall grass on either side of her.,110537
22107,473220329.jpg,A young woman crosses a bridge through a field of tall grass.,110538
22107,473220329.jpg,A woman walks along a boardwalk,110539
14923,3581549187.jpg,A bearded man in a black coat and black cap stands near a young girl who is inside a large brown open container.,74615
14923,3581549187.jpg,A man standing next to a little girl standing in a garbage can in a yard.,74616
14923,3581549187.jpg,A man carting a little girl around in a trash barrel.,74617
14923,3581549187.jpg,A little girl is riding in a garbage container.,74618
14923,3581549187.jpg,A man watches a girl in a garbage can.,74619
2081,1624055939.jpg,A young girl who is sitting on a giant orange pumpkin and is surrounded by pots of flowers smiles for the camera.,10405
2081,1624055939.jpg,A little girl sits on top of a pumpkin in front of an arrangement of vivid flowers outside.,10406
2081,1624055939.jpg,A little girl is posing on some pumpkins within an area surrounded by flowers.,10407
2081,1624055939.jpg,The Little girl poses for a Photo in front of Flowers and Pumpkins.,10408
2081,1624055939.jpg,A little girl sits on top of a large pumpkin in a garden.,10409
25851,525944769.jpg,A cello player and a violinist getting ready for their performance in an elegant room.,129255
25851,525944769.jpg,A singer in a black dress and a violinist with a beard is rehearsing on stage.,129256
25851,525944769.jpg,A man and a woman musician practicing on a well-lit stage.,129257
25851,525944769.jpg,Two people standing up and playing musical instruments.,129258
25851,525944769.jpg,A man a woman create music in an elegant room.,129259
10445,3047559556.jpg,A young boy in a hoodie climbs a red slide sitting on a red and green checkered background.,52225
10445,3047559556.jpg,Child in a gray hoodie standing on the bottom of a red plastic slide.,52226
